name,measurementDate,measurementTime,Latitude,Longitude,Temperature,Humidity,Pression,PM25,PM10,,
2,29/11/2020,06:57:09,32.6256786,32.6276438,-115.5068656,49,103,55,30,,
2,05/05/2020,07:57:09,32.6297570,32.6360121,-115.5001923,41,102,54,35,,
3,18/02/2020,08:57:09,32.6345685,32.6226332,-115.5088257,49,102,54,32,,
3,03/06/2020,09:57:09,32.6384226,32.6291413,-115.5076381,47,104,52,27,,
2,26/08/2020,10:57:09,32.6345422,32.6372307,-115.5090091,40,103,51,34,,
3,19/12/2020,11:57:09,32.6364316,32.6335955,-115.4988817,63,102,51,23,,
1,16/12/2020,12:57:09,32.6299408,32.6201978,-115.5052599,58,102,55,29,,
1,06/06/2020,13:57:09,32.6268741,32.6266049,-115.5036171,56,104,50,28,,
2,16/08/2020,14:57:09,32.6207994,32.6383864,-115.5040039,54,103,52,35,,
2,09/02/2020,15:57:09,32.6285884,32.6244629,-115.5067873,61,103,51,14,,
3,04/11/2020,16:57:09,32.6269670,32.6384711,-115.4987292,57,101,51,17,,
2,19/04/2020,17:57:09,32.6320834,32.6188952,-115.5086631,54,102,50,27,,
1,26/11/2020,18:57:09,32.6282947,32.637094,-115.5012294,56,100,51,29,,
2,31/12/2020,19:57:09,32.6300113,32.6347934,-115.5096309,60,105,56,29,,
2,10/08/2020,20:57:09,32.6261529,32.633651,-115.4992913,54,101,54,32,,
1,14/03/2020,21:57:09,32.6316344,32.6322679,-115.5049468,63,104,50,18,,
2,21/09/2020,22:57:09,32.6224432,32.6370569,-115.5097136,55,101,51,16,,
3,06/12/2020,23:57:09,32.6173894,32.6346051,-115.5019234,49,104,50,28,,
1,09/12/2020,00:57:09,32.6203653,32.6285936,-115.5103733,62,101,55,20,,
2,15/12/2020,01:57:09,32.6351152,32.6275619,-115.5037524,43,104,55,24,,
3,30/07/2020,02:57:09,32.6364487,32.6213104,-115.5015498,42,101,50,16,,
2,30/03/2020,03:57:09,32.6202078,32.6239103,-115.5053636,55,102,55,32,,
2,08/12/2020,04:57:09,32.6182162,32.6352161,-115.5039169,58,100,55,19,,
3,11/04/2020,05:57:09,32.6251932,32.6249925,-115.5009407,53,103,51,15,,
3,05/08/2020,06:57:09,32.6232081,32.6259287,-115.5001721,46,103,51,30,,
1,15/08/2020,07:57:09,32.6358983,32.6322769,-115.5103796,51,105,51,29,,
1,22/10/2020,08:57:09,32.6352293,32.628626,-115.5075007,64,105,50,29,,
3,23/06/2020,09:57:09,32.6178824,32.6261913,-115.508744,41,104,53,22,,
1,17/03/2020,10:57:09,32.6270888,32.6183729,-115.5088492,60,100,55,14,,
3,16/07/2020,11:57:09,32.6318691,32.6323886,-115.5049195,52,101,52,14,,
1,25/07/2020,12:57:09,32.6240843,32.638291,-115.5077441,59,103,53,23,,
2,22/02/2020,13:57:09,32.6213108,32.6322965,-115.5035489,51,104,50,9,,
1,25/05/2020,14:57:09,32.6359414,32.6209277,-115.5099958,63,105,51,16,,
3,11/03/2020,15:57:09,32.6359213,32.6175098,-115.5036686,48,100,53,9,,
1,31/05/2020,16:57:09,32.6213105,32.6306787,-115.4997346,62,102,53,29,,
1,26/01/2020,17:57:09,32.6267395,32.6190495,-115.5078522,44,101,56,19,,
2,17/12/2020,18:57:09,32.6348343,32.618487,-115.5068442,56,105,51,20,,
1,10/12/2020,19:57:09,32.6358002,32.6191117,-115.5075371,64,103,53,31,,
2,21/08/2020,20:57:09,32.6325888,32.6269341,-115.503245,49,104,53,15,,
2,09/10/2020,21:57:09,32.6320893,32.6227062,-115.5062302,43,104,51,19,,
2,18/07/2020,22:57:09,32.6214437,32.6261644,-115.501923,53,104,52,24,,
1,24/06/2020,23:57:09,32.6292196,32.620362,-115.5058486,42,104,55,30,,
2,02/07/2020,00:57:09,32.6354398,32.6366443,-115.5058643,62,105,53,31,,
3,04/03/2020,01:57:09,32.6231947,32.6182262,-115.5089453,47,104,50,23,,
3,07/04/2020,02:57:09,32.6196346,32.6354099,-115.5078889,42,104,50,12,,
3,20/10/2020,03:57:09,32.6224818,32.6198616,-115.5066183,62,102,54,15,,
2,05/01/2020,04:57:09,32.6199349,32.6231134,-115.4998795,60,105,51,35,,
2,02/08/2020,05:57:09,32.6188157,32.6196768,-115.5004929,53,101,54,20,,
2,07/06/2020,06:57:09,32.6220829,32.6356569,-115.5052816,50,104,50,30,,
2,24/08/2020,07:57:09,32.6364076,32.6224035,-115.5005322,42,101,54,11,,
1,31/12/2020,08:57:09,32.6178146,32.621263,-115.5092662,41,104,53,14,,
2,19/06/2020,09:57:09,32.6177683,32.6203803,-115.5100238,43,103,54,23,,
1,03/08/2020,10:57:09,32.6204850,32.6223276,-115.507875,60,101,53,18,,
3,17/04/2020,11:57:09,32.6289160,32.6284692,-115.5011041,64,105,53,11,,
1,27/12/2020,12:57:09,32.6226929,32.6171511,-115.5014456,61,100,54,32,,
2,20/04/2020,13:57:09,32.6191572,32.6236007,-115.4989959,56,104,56,27,,
2,02/03/2020,14:57:09,32.6354024,32.6332574,-115.4996559,51,105,52,26,,
3,03/10/2020,15:57:09,32.6307370,32.6307799,-115.5030682,43,104,52,10,,
2,22/09/2020,16:57:09,32.6327281,32.6218792,-115.5062268,43,100,50,16,,
2,17/04/2020,17:57:09,32.6301069,32.6305877,-115.5005825,49,103,54,15,,
2,19/05/2020,18:57:09,32.6204614,32.6255828,-115.5019102,44,104,50,9,,
2,02/11/2020,19:57:09,32.6384322,32.6353558,-115.5040834,62,105,52,20,,
2,12/05/2020,20:57:09,32.6365754,32.6193173,-115.5059106,51,100,52,13,,
1,05/01/2020,21:57:09,32.6265467,32.6259182,-115.5080535,64,100,50,13,,
3,22/03/2020,22:57:09,32.6307503,32.633939,-115.5034825,40,103,51,20,,
2,04/11/2020,23:57:09,32.6197629,32.6313791,-115.5102546,60,104,54,24,,
2,27/11/2020,00:57:09,32.6327473,32.6371472,-115.5090291,45,101,56,24,,
2,27/08/2020,01:57:09,32.6313887,32.6367232,-115.5096591,42,104,50,32,,
1,18/08/2020,02:57:09,32.6375583,32.6182236,-115.4991165,42,104,52,20,,
2,09/09/2020,03:57:09,32.6226185,32.6295468,-115.5084423,42,103,52,21,,
2,18/08/2020,04:57:09,32.6202188,32.6235237,-115.5002141,44,103,56,18,,
3,25/05/2020,05:57:09,32.6262937,32.6181455,-115.5084105,60,102,52,26,,
2,23/01/2020,06:57:09,32.6248361,32.6357719,-115.5103179,40,101,56,33,,
1,04/05/2020,07:57:09,32.6224663,32.6302716,-115.5023218,64,103,53,34,,
3,13/01/2020,08:57:09,32.6247072,32.6177087,-115.5056527,48,101,54,31,,
2,14/11/2020,09:57:09,32.6288532,32.6311494,-115.5007929,42,105,51,34,,
1,16/01/2020,10:57:09,32.6318870,32.6241905,-115.5098861,56,103,56,18,,
1,25/12/2020,11:57:09,32.6291561,32.6208947,-115.5020375,54,105,52,23,,
1,08/05/2020,12:57:09,32.6200110,32.6226517,-115.5103312,41,100,54,25,,
2,13/09/2020,13:57:09,32.6335097,32.6304013,-115.5056437,47,105,53,27,,
3,15/03/2020,14:57:09,32.6226085,32.6327205,-115.5002927,57,100,54,13,,
1,30/08/2020,15:57:09,32.6226429,32.6325192,-115.5004511,47,104,55,29,,
2,15/09/2020,16:57:09,32.6297348,32.6193732,-115.5019398,40,102,54,28,,
3,14/07/2020,17:57:09,32.6190729,32.6330035,-115.5058347,49,104,55,23,,
2,08/01/2020,18:57:09,32.6260101,32.6333785,-115.5030563,58,102,50,16,,
1,24/12/2020,19:57:09,32.6372821,32.6324747,-115.4994225,41,104,54,33,,
3,10/02/2020,20:57:09,32.6170069,32.6205762,-115.5064674,61,102,56,25,,
2,04/03/2020,21:57:09,32.6270310,32.626278,-115.5055714,51,101,50,23,,
3,11/06/2020,22:57:09,32.6186669,32.624743,-115.5091851,55,105,54,9,,
2,07/07/2020,23:57:09,32.6328323,32.6176411,-115.5084919,50,103,55,12,,
2,27/11/2020,00:57:09,32.6346245,32.6339633,-115.5029155,49,104,51,19,,
3,09/02/2020,01:57:09,32.6237262,32.626453,-115.5034943,58,101,54,18,,
2,22/01/2020,02:57:09,32.6228348,32.6261464,-115.5068308,49,105,50,26,,
1,22/10/2020,03:57:09,32.6287048,32.6277791,-115.5053913,58,100,55,16,,
3,02/09/2020,04:57:09,32.6318973,32.6301128,-115.4994357,60,101,56,11,,
1,29/02/2020,05:57:09,32.6328647,32.6183945,-115.5043433,49,104,55,33,,
2,12/09/2020,06:57:09,32.6239532,32.6220561,-115.5054307,59,102,54,16,,
1,02/07/2020,07:57:09,32.6225866,32.6378669,-115.4996207,53,104,53,10,,
3,30/04/2020,08:57:09,32.6190001,32.6270429,-115.5005826,49,102,53,9,,
1,15/06/2020,09:57:09,32.6197768,32.6259334,-115.5073816,42,104,51,22,,
1,09/07/2020,10:57:09,32.6213325,32.6358839,-115.5012824,55,100,54,9,,
2,31/01/2020,11:57:09,32.6321257,32.6360529,-115.5030791,64,102,56,10,,
1,13/06/2020,12:57:09,32.6296877,32.619107,-115.5027814,57,102,55,10,,
1,07/04/2020,13:57:09,32.6289222,32.6380741,-115.5031877,44,100,51,10,,
1,17/01/2020,14:57:09,32.6238828,32.6355765,-115.5069361,61,101,54,14,,
3,06/07/2020,15:57:09,32.6286749,32.6196804,-115.5028403,55,105,53,34,,
1,05/07/2020,16:57:09,32.6239735,32.6334154,-115.5045972,60,100,53,19,,
3,04/03/2020,17:57:09,32.6215866,32.6344982,-115.510248,45,102,53,31,,
2,08/04/2020,18:57:09,32.6268074,32.6258144,-115.5015053,58,104,52,19,,
3,22/02/2020,19:57:09,32.6315865,32.6314058,-115.5100662,55,102,50,13,,
2,25/11/2020,20:57:09,32.6322957,32.6198965,-115.4994555,60,105,52,23,,
2,03/12/2020,21:57:09,32.6295431,32.6268396,-115.4992121,49,104,55,30,,
3,26/01/2020,22:57:09,32.6255639,32.6304489,-115.5091791,49,100,54,30,,
3,23/01/2020,23:57:09,32.6332179,32.622323,-115.5011789,64,100,54,11,,
1,28/01/2020,00:57:09,32.6244654,32.619871,-115.5013919,44,105,50,33,,
1,17/04/2020,01:57:09,32.6375346,32.6299616,-115.5040633,63,105,51,8,,
1,03/01/2020,02:57:09,32.6290954,32.6229205,-115.4995084,40,102,56,31,,
3,29/03/2020,03:57:09,32.6303192,32.621701,-115.5024975,46,100,50,22,,
2,26/02/2020,04:57:09,32.6379749,32.6354492,-115.5072171,56,101,54,24,,
3,12/04/2020,05:57:09,32.6309197,32.6171324,-115.5042293,40,103,51,19,,
1,18/01/2020,06:57:09,32.6372325,32.6321815,-115.5068199,40,105,51,21,,
1,11/09/2020,07:57:09,32.6339841,32.6237673,-115.5082872,40,105,55,19,,
2,27/06/2020,08:57:09,32.6301760,32.6230552,-115.5013193,54,103,52,14,,
2,09/03/2020,09:57:09,32.6360543,32.633832,-115.5065558,50,105,54,16,,
3,14/04/2020,10:57:09,32.6249766,32.6282524,-115.5060957,51,104,52,30,,
3,13/10/2020,11:57:09,32.6229427,32.6175763,-115.5053082,52,104,54,22,,
1,25/01/2020,12:57:09,32.6189981,32.6235938,-115.509028,41,102,51,27,,
1,28/02/2020,13:57:09,32.6223706,32.6267399,-115.5066094,56,101,51,31,,
1,17/10/2020,14:57:09,32.6242401,32.6186043,-115.5096143,46,100,52,20,,
1,10/01/2020,15:57:09,32.6356779,32.6357932,-115.5044528,43,102,56,19,,
1,05/03/2020,16:57:09,32.6181154,32.6367665,-115.4995696,41,103,50,31,,
3,03/06/2020,17:57:09,32.6376038,32.6296689,-115.5016325,47,102,51,21,,
2,18/11/2020,18:57:09,32.6176394,32.623357,-115.5019798,55,105,56,26,,
3,11/10/2020,19:57:09,32.6355364,32.6200642,-115.5032981,57,101,50,14,,
2,06/09/2020,20:57:09,32.6277472,32.6379046,-115.5005431,43,100,56,32,,
2,08/02/2020,21:57:09,32.6333773,32.6374721,-115.4996524,58,102,54,10,,
3,15/03/2020,22:57:09,32.6269306,32.6195671,-115.5077811,55,101,50,9,,
1,22/11/2020,23:57:09,32.6252435,32.6278832,-115.5032847,50,101,56,29,,
1,05/11/2020,00:57:09,32.6296597,32.6323225,-115.5010322,50,102,52,13,,
1,24/01/2020,01:57:09,32.6193900,32.6361019,-115.5065581,63,105,53,8,,
3,26/05/2020,02:57:09,32.6380213,32.6337586,-115.505193,52,101,54,9,,
1,12/08/2020,03:57:09,32.6251582,32.6305397,-115.509865,44,105,53,29,,
3,20/01/2020,04:57:09,32.6218764,32.6325682,-115.5031918,59,105,54,20,,
3,17/12/2020,05:57:09,32.6257894,32.6175357,-115.4993381,60,100,55,10,,
3,15/07/2020,06:57:09,32.6322041,32.6340492,-115.5007868,52,104,56,18,,
2,15/05/2020,07:57:09,32.6305454,32.6249896,-115.5012002,62,103,56,9,,
2,19/11/2020,08:57:09,32.6197294,32.6256494,-115.5088385,64,104,51,12,,
3,16/04/2020,09:57:09,32.6336951,32.6365541,-115.5018991,44,104,51,17,,
1,09/07/2020,10:57:09,32.6205136,32.6370335,-115.502986,40,105,54,29,,
2,30/11/2020,11:57:09,32.6315546,32.6327547,-115.5002471,42,103,52,17,,
1,11/04/2020,12:57:09,32.6274657,32.622639,-115.5016267,47,105,51,14,,
1,04/10/2020,13:57:09,32.6263062,32.6370686,-115.509778,47,105,55,23,,
2,05/11/2020,14:57:09,32.6293022,32.6201835,-115.5041965,43,101,50,15,,
2,08/04/2020,15:57:09,32.6242876,32.6172137,-115.5060613,53,105,55,34,,
1,11/09/2020,16:57:09,32.6355504,32.6204365,-115.5041794,58,105,50,23,,
1,13/09/2020,17:57:09,32.6324302,32.6333337,-115.5100085,46,102,55,13,,
1,26/05/2020,18:57:09,32.6328064,32.6383105,-115.5033931,61,103,50,12,,
1,20/01/2020,19:57:09,32.6199694,32.6341349,-115.5031383,44,104,55,22,,
2,15/08/2020,20:57:09,32.6295631,32.635317,-115.5087308,63,105,55,22,,
1,21/10/2020,21:57:09,32.6367473,32.619093,-115.501614,48,100,50,15,,
2,24/04/2020,22:57:09,32.6298721,32.6214477,-115.5089069,51,100,51,12,,
1,29/06/2020,23:57:09,32.6207332,32.6173625,-115.505363,44,105,56,14,,
2,22/10/2020,00:57:09,32.6354137,32.6338667,-115.5043041,44,101,56,16,,
1,07/01/2020,01:57:09,32.6330516,32.6237521,-115.50929,42,100,53,30,,
1,14/05/2020,02:57:09,32.6304540,32.6241024,-115.5004601,54,104,54,33,,
3,22/12/2020,03:57:09,32.6241504,32.6368135,-115.5012193,58,100,51,21,,
2,15/08/2020,04:57:09,32.6187937,32.6225269,-115.507707,52,101,50,12,,
3,24/07/2020,05:57:09,32.6314332,32.6305123,-115.4987192,59,101,56,13,,
3,16/09/2020,06:57:09,32.6301982,32.6183016,-115.5054616,49,101,52,34,,
3,17/11/2020,07:57:09,32.6170917,32.6213903,-115.5018183,47,102,50,27,,
1,29/01/2020,08:57:09,32.6178535,32.630472,-115.5024501,62,100,53,31,,
3,19/01/2020,09:57:09,32.6319464,32.6236083,-115.5073624,63,101,52,18,,
1,23/03/2020,10:57:09,32.6316325,32.6254191,-115.5017752,52,101,56,21,,
3,05/05/2020,11:57:09,32.6315224,32.6348615,-115.5004168,58,104,51,26,,
1,28/01/2020,12:57:09,32.6187720,32.6381471,-115.5003604,56,102,50,31,,
3,07/09/2020,13:57:09,32.6316041,32.6177388,-115.5035731,41,105,53,29,,
1,27/01/2020,14:57:09,32.6268287,32.6327502,-115.5095094,45,105,56,10,,
3,12/11/2020,15:57:09,32.6177692,32.6298422,-115.5048867,63,105,50,31,,
1,06/09/2020,16:57:09,32.6373463,32.6359304,-115.5090711,59,104,55,17,,
1,03/01/2020,17:57:09,32.6242095,32.6298383,-115.5090353,50,104,54,28,,
2,13/07/2020,18:57:09,32.6299061,32.6222965,-115.4994715,60,103,52,14,,
2,04/12/2020,19:57:09,32.6202202,32.6204485,-115.5033906,58,100,52,26,,
2,26/06/2020,20:57:09,32.6257037,32.6308261,-115.5099142,48,100,56,32,,
3,30/08/2020,21:57:09,32.6321977,32.6195164,-115.5024084,64,100,56,33,,
2,18/11/2020,22:57:09,32.6214923,32.6184818,-115.5031182,55,105,56,23,,
3,24/08/2020,23:57:09,32.6383909,32.6265925,-115.5009591,63,101,51,15,,
2,20/01/2020,00:57:09,32.6330215,32.6340096,-115.5078625,40,100,51,17,,
3,25/06/2020,01:57:09,32.6380353,32.6290709,-115.510383,50,103,52,27,,
3,12/09/2020,02:57:09,32.6175096,32.627349,-115.5032135,58,105,52,25,,
2,14/12/2020,03:57:09,32.6356084,32.6288481,-115.510219,40,100,55,29,,
3,14/03/2020,04:57:09,32.6380276,32.6225431,-115.4995061,62,102,51,11,,
3,09/09/2020,05:57:09,32.6194772,32.6248159,-115.5037965,61,105,56,32,,
1,13/07/2020,06:57:09,32.6245287,32.6224403,-115.5063538,59,101,53,13,,
3,29/04/2020,07:57:09,32.6320585,32.6253712,-115.5015602,55,102,54,24,,
1,19/10/2020,08:57:09,32.6355615,32.6315384,-115.4998807,60,105,51,25,,
2,14/10/2020,09:57:09,32.6342106,32.6320454,-115.5012343,44,105,53,33,,
3,22/11/2020,10:57:09,32.6303842,32.6295483,-115.5026366,63,101,51,19,,
2,27/06/2020,11:57:09,32.6233631,32.6343764,-115.509963,52,100,50,23,,
3,29/09/2020,12:57:09,32.6227269,32.6210808,-115.5012383,61,103,50,9,,
3,19/12/2020,13:57:09,32.6321046,32.6304779,-115.5023078,61,103,51,29,,
1,08/09/2020,14:57:09,32.6216241,32.6298289,-115.5011454,61,100,56,33,,
1,26/08/2020,15:57:09,32.6374108,32.6267939,-115.5005024,48,103,51,30,,
2,08/08/2020,16:57:09,32.6197404,32.6174172,-115.5025813,43,100,53,15,,
1,11/06/2020,17:57:09,32.6236174,32.6253176,-115.5000232,41,100,51,18,,
2,31/10/2020,18:57:09,32.6311718,32.6197611,-115.5006802,47,103,56,18,,
2,28/03/2020,19:57:09,32.6302920,32.6231504,-115.5073728,49,100,52,31,,
1,05/02/2020,20:57:09,32.6259770,32.6292274,-115.5096841,51,102,55,14,,
2,02/10/2020,21:57:09,32.6189949,32.6178244,-115.5038042,62,104,56,35,,
2,08/11/2020,22:57:09,32.6319297,32.6213609,-115.5022752,61,103,53,32,,
3,07/06/2020,23:57:09,32.6171425,32.6380587,-115.5072847,42,104,54,30,,
3,12/06/2020,00:57:09,32.6197128,32.6283911,-115.500184,54,100,53,14,,
3,29/01/2020,01:57:09,32.6287748,32.6341061,-115.5095692,44,105,52,23,,
2,01/03/2020,02:57:09,32.6332743,32.6350085,-115.5030515,62,102,51,8,,
1,14/12/2020,03:57:09,32.6220256,32.6234964,-115.5011985,42,100,56,18,,
3,27/09/2020,04:57:09,32.6347253,32.6256972,-115.5014675,49,100,54,31,,
2,26/12/2020,05:57:09,32.6254516,32.6261932,-115.5071738,58,100,54,25,,
3,06/05/2020,06:57:09,32.6177605,32.6311928,-115.5061769,55,100,50,25,,
3,02/01/2020,07:57:09,32.6328500,32.6269373,-115.5021756,56,104,51,35,,
3,13/04/2020,08:57:09,32.6184540,32.6176637,-115.4996487,43,103,52,8,,
1,27/02/2020,09:57:09,32.6253377,32.6372006,-115.4990996,55,102,52,35,,
3,29/03/2020,10:57:09,32.6210657,32.6228392,-115.5040866,46,100,55,34,,
3,12/09/2020,11:57:09,32.6271830,32.6175277,-115.504799,40,101,53,30,,
2,23/10/2020,12:57:09,32.6175422,32.6321559,-115.5083685,56,101,51,17,,
3,15/07/2020,13:57:09,32.6219753,32.6367357,-115.5098067,47,103,55,28,,
1,20/02/2020,14:57:09,32.6381290,32.6273188,-115.5089902,62,105,50,34,,
3,16/06/2020,15:57:09,32.6338657,32.6362186,-115.5091565,52,100,53,22,,
1,24/08/2020,16:57:09,32.6213424,32.6375443,-115.5024299,44,101,50,23,,
1,30/11/2020,17:57:09,32.6170537,32.6319679,-115.5093689,42,102,50,17,,
2,12/03/2020,18:57:09,32.6238020,32.623139,-115.4989115,42,100,53,25,,
1,05/04/2020,19:57:09,32.6248012,32.6333372,-115.5074713,62,105,53,21,,
2,13/05/2020,20:57:09,32.6260314,32.6235261,-115.5050899,60,104,55,10,,
2,11/12/2020,21:57:09,32.6260614,32.6249335,-115.5063753,54,100,54,13,,
2,22/10/2020,22:57:09,32.6193641,32.6255562,-115.5098928,56,104,51,23,,
1,29/04/2020,23:57:09,32.6278179,32.6334206,-115.5018777,45,101,51,23,,
3,11/11/2020,00:57:09,32.6282956,32.6305615,-115.4998231,55,102,54,8,,
3,19/05/2020,01:57:09,32.6190497,32.6198468,-115.5066102,56,104,53,34,,
1,31/07/2020,02:57:09,32.6249547,32.6350944,-115.5027458,46,105,51,30,,
2,10/09/2020,03:57:09,32.6338230,32.6382084,-115.5020636,41,103,56,9,,
3,02/03/2020,04:57:09,32.6179531,32.6172512,-115.5080803,45,104,55,14,,
2,09/02/2020,05:57:09,32.6339307,32.6198071,-115.5085064,41,104,52,22,,
2,30/09/2020,06:57:09,32.6292130,32.6282022,-115.5096869,41,103,52,24,,
2,09/05/2020,07:57:09,32.6218325,32.6352052,-115.5045477,40,100,52,26,,
2,04/04/2020,08:57:09,32.6170775,32.6371447,-115.5001881,40,102,52,24,,
3,23/07/2020,09:57:09,32.6271496,32.636777,-115.5009184,57,103,55,16,,
3,22/08/2020,10:57:09,32.6240193,32.6368078,-115.5038313,60,100,51,27,,
2,29/05/2020,11:57:09,32.6263491,32.6339235,-115.5031923,49,105,55,35,,
1,18/01/2020,12:57:09,32.6235097,32.631998,-115.5090746,50,102,56,30,,
2,21/11/2020,13:57:09,32.6226815,32.6179753,-115.5085321,54,105,55,8,,
2,16/09/2020,14:57:09,32.6362474,32.6218475,-115.5103579,56,104,52,18,,
1,24/01/2020,15:57:09,32.6260464,32.6311944,-115.5008193,43,104,54,12,,
2,17/12/2020,16:57:09,32.6353875,32.6332736,-115.4997946,41,102,51,21,,
2,15/04/2020,17:57:09,32.6170390,32.6361424,-115.5051157,47,102,54,17,,
1,08/07/2020,18:57:09,32.6307321,32.6215654,-115.5063169,53,100,50,23,,
2,02/09/2020,19:57:09,32.6224613,32.6258785,-115.5096893,64,100,52,30,,
2,14/06/2020,20:57:09,32.6325008,32.6272651,-115.5051998,51,102,53,8,,
2,17/07/2020,21:57:09,32.6346249,32.6246016,-115.507243,46,101,55,25,,
3,05/07/2020,22:57:09,32.6285836,32.6361845,-115.5058219,44,102,51,14,,
3,07/05/2020,23:57:09,32.6320558,32.6205437,-115.5019349,51,105,52,31,,
2,10/02/2020,00:57:09,32.6249852,32.6326054,-115.5099831,49,103,53,11,,
3,29/08/2020,01:57:09,32.6220452,32.6276681,-115.5024712,45,100,52,8,,
3,21/02/2020,02:57:09,32.6348195,32.6342,-115.5016628,45,100,52,17,,
2,02/10/2020,03:57:09,32.6291363,32.6313516,-115.5099464,40,100,51,9,,
1,11/07/2020,04:57:09,32.6228440,32.6374989,-115.4992155,48,101,50,12,,
3,07/09/2020,05:57:09,32.6292389,32.6262468,-115.5027334,41,104,50,27,,
2,02/07/2020,06:57:09,32.6372321,32.6334284,-115.5082549,42,105,55,24,,
1,20/03/2020,07:57:09,32.6336509,32.6260117,-115.5025893,44,104,53,35,,
1,11/11/2020,08:57:09,32.6350542,32.6355423,-115.5080906,54,105,52,19,,
1,01/12/2020,09:57:09,32.6257458,32.6304152,-115.5026212,42,101,55,27,,
3,11/07/2020,10:57:09,32.6172190,32.6179152,-115.5062177,53,101,54,25,,
1,24/11/2020,11:57:09,32.6188181,32.6325354,-115.5031641,45,103,51,8,,
1,18/02/2020,12:57:09,32.6341198,32.6371771,-115.5028767,57,102,56,33,,
3,07/02/2020,13:57:09,32.6368424,32.622744,-115.50554,53,105,50,35,,
2,06/12/2020,14:57:09,32.6323178,32.6265752,-115.5089245,49,101,53,19,,
3,10/05/2020,15:57:09,32.6177223,32.6285996,-115.5026189,64,105,50,12,,
1,02/08/2020,16:57:09,32.6233807,32.6237139,-115.50195,54,105,50,29,,
2,26/09/2020,17:57:09,32.6186646,32.6326899,-115.5004073,41,102,52,35,,
2,19/05/2020,18:57:09,32.6202459,32.6258115,-115.5025156,61,101,56,13,,
2,10/09/2020,19:57:09,32.6311611,32.6318401,-115.5043281,51,100,54,17,,
3,12/03/2020,20:57:09,32.6254908,32.6268001,-115.5074244,50,105,56,35,,
1,19/09/2020,21:57:09,32.6281731,32.6327021,-115.5047964,63,103,54,21,,
2,01/10/2020,22:57:09,32.6232789,32.638313,-115.5014669,64,105,56,32,,
2,01/07/2020,23:57:09,32.6297685,32.6327472,-115.5100585,57,104,50,11,,
2,23/03/2020,00:57:09,32.6320129,32.6339731,-115.5102593,48,104,53,17,,
2,24/07/2020,01:57:09,32.6201286,32.6209254,-115.4994163,50,100,50,12,,
1,26/10/2020,02:57:09,32.6176334,32.6239675,-115.5052746,61,102,56,11,,
3,13/05/2020,03:57:09,32.6339755,32.6235499,-115.5102332,49,101,56,14,,
1,21/06/2020,04:57:09,32.6193249,32.6230249,-115.5038955,43,103,56,31,,
1,29/06/2020,05:57:09,32.6328544,32.6374277,-115.5099322,57,105,52,23,,
3,14/03/2020,06:57:09,32.6292191,32.6379611,-115.5013268,53,102,53,15,,
3,25/05/2020,07:57:09,32.6251063,32.6373721,-115.5103021,60,104,55,17,,
3,26/09/2020,08:57:09,32.6189797,32.6280572,-115.5026877,61,102,50,8,,
3,22/09/2020,09:57:09,32.6171975,32.6379531,-115.5060287,45,101,56,29,,
3,08/04/2020,10:57:09,32.6293437,32.6348444,-115.5036863,43,105,55,20,,
2,16/08/2020,11:57:09,32.6361113,32.6210947,-115.5037089,50,105,50,19,,
2,02/06/2020,12:57:09,32.6203408,32.6258465,-115.4992577,47,102,54,21,,
1,10/06/2020,13:57:09,32.6178954,32.6359326,-115.5019334,51,105,55,31,,
3,24/04/2020,14:57:09,32.6357695,32.6258579,-115.499365,47,100,50,35,,
1,26/04/2020,15:57:09,32.6303098,32.6196505,-115.5037091,44,102,53,25,,
3,22/01/2020,16:57:09,32.6359583,32.6290563,-115.5024939,59,102,53,13,,
1,28/11/2020,17:57:09,32.6252597,32.6325811,-115.5039449,41,100,51,26,,
1,14/06/2020,18:57:09,32.6255455,32.6358554,-115.5096736,52,100,54,23,,
3,12/01/2020,19:57:09,32.6330954,32.62676,-115.5032884,45,102,53,27,,
2,11/11/2020,20:57:09,32.6238431,32.6252875,-115.507942,43,103,54,20,,
2,10/10/2020,21:57:09,32.6326676,32.6267144,-115.4995715,42,101,54,30,,
1,21/01/2020,22:57:09,32.6372539,32.6213067,-115.5008377,47,103,53,30,,
3,19/11/2020,23:57:09,32.6326217,32.6215965,-115.4996891,42,103,56,9,,
1,20/09/2020,00:57:09,32.6190773,32.6175805,-115.5068153,57,102,55,16,,
1,10/09/2020,01:57:09,32.6214381,32.6177126,-115.5038514,53,102,52,32,,
1,09/09/2020,02:57:09,32.6300602,32.6247345,-115.5030243,56,105,51,33,,
2,22/11/2020,03:57:09,32.6209926,32.6268362,-115.4991983,57,105,53,17,,
2,01/08/2020,04:57:09,32.6209303,32.6193371,-115.5026132,45,103,55,27,,
1,02/07/2020,05:57:09,32.6308357,32.6358675,-115.4993042,59,104,52,29,,
2,15/06/2020,06:57:09,32.6217471,32.6342667,-115.5005813,63,105,54,22,,
3,06/06/2020,07:57:09,32.6203092,32.6186293,-115.5045541,43,105,55,21,,
2,30/10/2020,08:57:09,32.6309555,32.6246081,-115.5036982,46,101,56,15,,
2,27/09/2020,09:57:09,32.6300159,32.6251297,-115.5075579,59,102,54,18,,
1,05/04/2020,10:57:09,32.6215456,32.6280192,-115.50274,61,103,53,25,,
3,20/07/2020,11:57:09,32.6240798,32.6327676,-115.5057595,60,101,50,17,,
