name,measurementDate,measurementTime,Latitude,Longitude,Temperature,Humidity,Pression,PM25,PM10,
3,20/09/2022,05:57:09,32.6207866,-115.5056521,37,7,105,26,72,
1,16/08/2022,06:57:09,32.6329147,-115.5080899,42,6,105,42,41,
1,29/11/2022,07:57:09,32.6366658,-115.5096169,20,27,102,89,121,
2,31/05/2022,08:57:09,32.6299387,-115.500127,27,25,105,30,109,
1,09/03/2022,09:57:09,32.6316339,-115.5043188,27,20,104,79,66,
3,19/06/2022,10:57:09,32.6373812,-115.507699,52,5,104,26,45,
3,16/03/2022,11:57:09,32.6357080,-115.5021,27,29,102,24,78,
1,17/03/2022,12:57:09,32.6261051,-115.5045657,30,29,101,90,149,
2,08/06/2022,13:57:09,32.6190031,-115.500222,53,5,102,55,56,
2,30/10/2022,14:57:09,32.6317130,-115.4993956,15,24,102,79,189,
1,19/12/2022,15:57:09,32.6359937,-115.5000629,15,28,105,115,156,
2,10/02/2022,16:57:09,32.6209596,-115.5039844,0,65,100,77,155,
3,24/05/2022,17:57:09,32.6368579,-115.50527,28,27,105,51,137,
3,11/09/2022,18:57:09,32.6295179,-115.5078645,54,6,105,40,49,
2,14/06/2022,19:57:09,32.6326759,-115.5021654,37,10,105,24,44,
1,17/02/2022,20:57:09,32.6368667,-115.5015262,4,78,100,84,225,
1,23/04/2022,21:57:09,32.6368515,-115.4993429,28,24,104,9,64,
3,07/06/2022,22:57:09,32.6221761,-115.5009601,47,7,101,36,68,
1,17/11/2022,23:57:09,32.6272932,-115.5026917,15,22,101,58,95,
1,11/02/2022,00:57:09,32.6302461,-115.5021126,1,79,103,135,213,
1,13/11/2022,01:57:09,32.6217617,-115.4996261,16,27,101,43,196,
2,28/02/2022,02:57:09,32.6312916,-115.5102077,11,71,100,172,175,
2,20/07/2022,03:57:09,32.6304994,-115.5029152,43,9,104,45,61,
2,09/05/2022,04:57:09,32.6367979,-115.5005713,31,26,100,30,119,
3,01/06/2022,05:57:09,32.6173174,-115.5063841,43,8,105,42,74,
3,27/10/2022,06:57:09,32.6176366,-115.4995008,11,23,102,70,130,
3,27/02/2022,07:57:09,32.6209630,-115.5077707,10,80,100,165,238,
3,26/09/2022,08:57:09,32.6361569,-115.5043238,36,10,105,47,66,
3,07/08/2022,09:57:09,32.6309396,-115.5031604,38,9,103,41,38,
2,01/02/2022,10:57:09,32.6282324,-115.4993844,7,74,101,31,138,
2,22/09/2022,11:57:09,32.6224422,-115.5058024,36,6,104,38,47,
2,22/10/2022,12:57:09,32.6312114,-115.5086482,12,28,105,32,170,
1,03/03/2022,13:57:09,32.6332390,-115.5011679,27,26,104,67,101,
2,27/04/2022,14:57:09,32.6228108,-115.5092604,32,28,102,11,139,
2,23/07/2022,15:57:09,32.6331912,-115.5018656,38,8,100,28,49,
2,07/12/2022,16:57:09,32.6249611,-115.500755,16,26,101,38,191,
3,20/11/2022,17:57:09,32.6186230,-115.5005852,16,25,105,90,202,
2,10/08/2022,18:57:09,32.6238914,-115.5046357,53,5,104,42,63,
3,29/10/2022,19:57:09,32.6376048,-115.5000687,17,28,103,111,181,
3,03/02/2022,20:57:09,32.6175866,-115.503528,5,77,102,31,275,
1,15/09/2022,21:57:09,32.6271454,-115.5031251,49,8,100,50,55,
2,12/09/2022,22:57:09,32.6271024,-115.5078333,38,5,102,40,46,
1,25/02/2022,23:57:09,32.6185564,-115.4987894,12,47,103,110,217,
3,01/11/2022,00:57:09,32.6326304,-115.5053909,10,20,103,39,102,
3,29/04/2022,01:57:09,32.6300162,-115.5067314,31,28,105,22,101,
1,03/04/2022,02:57:09,32.6384371,-115.5091592,31,24,100,75,96,
1,03/09/2022,03:57:09,32.6206825,-115.5020109,53,5,100,48,67,
2,21/09/2022,04:57:09,32.6376724,-115.5085349,40,5,103,36,69,
2,01/08/2022,05:57:09,32.6366261,-115.5081543,43,5,104,25,49,
3,04/04/2022,06:57:09,32.6207098,-115.4999337,25,21,101,67,128,
3,17/11/2022,07:57:09,32.6176300,-115.5027689,13,28,104,29,178,
3,02/09/2022,08:57:09,32.6332897,-115.5078113,38,5,104,33,58,
3,01/08/2022,09:57:09,32.6378052,-115.5068238,44,9,105,27,42,
2,25/11/2022,10:57:09,32.6342765,-115.5090075,20,24,100,111,164,
1,27/11/2022,11:57:09,32.6199178,-115.5017238,15,20,104,30,160,
3,19/08/2022,12:57:09,32.6351403,-115.5000795,52,5,103,31,64,
2,13/03/2022,13:57:09,32.6294055,-115.5029964,30,28,104,17,97,
1,24/12/2022,14:57:09,32.6327551,-115.5047328,11,20,105,94,118,
2,30/09/2022,15:57:09,32.6371852,-115.5081633,43,7,103,54,38,
1,17/04/2022,16:57:09,32.6379275,-115.5063712,26,25,102,15,47,
3,20/11/2022,17:57:09,32.6304185,-115.5009737,13,28,100,39,163,
3,27/10/2022,18:57:09,32.6337773,-115.4993843,10,20,100,17,138,
2,12/07/2022,19:57:09,32.6336433,-115.5031191,50,8,100,46,50,
3,28/03/2022,20:57:09,32.6376548,-115.5045121,29,20,104,79,93,
2,26/07/2022,21:57:09,32.6200225,-115.4998323,46,7,101,43,50,
3,10/02/2022,22:57:09,32.6200198,-115.505373,10,53,105,105,192,
3,24/07/2022,23:57:09,32.6177080,-115.5069463,50,9,105,28,71,
1,27/01/2022,00:57:09,32.6183468,-115.5068594,9,71,105,52,269,
2,23/10/2022,01:57:09,32.6185314,-115.5072378,19,23,101,71,114,
1,09/10/2022,02:57:09,32.6368495,-115.5034266,17,23,101,72,158,
1,02/11/2022,03:57:09,32.6257331,-115.4999615,12,25,100,18,109,
2,28/10/2022,04:57:09,32.6356937,-115.501968,19,24,105,73,190,
2,12/06/2022,05:57:09,32.6244927,-115.5014418,52,9,103,37,46,
1,15/07/2022,06:57:09,32.6350877,-115.5039745,35,9,101,36,47,
3,27/05/2022,07:57:09,32.6219756,-115.4992906,29,23,102,56,56,
1,09/10/2022,08:57:09,32.6342143,-115.5043715,14,24,104,96,99,
2,24/02/2022,09:57:09,32.6357209,-115.5010467,12,79,102,83,203,
3,16/08/2022,10:57:09,32.6232694,-115.5072042,50,6,102,53,62,
3,21/08/2022,11:57:09,32.6270213,-115.4992177,48,10,100,25,50,
1,15/10/2022,12:57:09,32.6342314,-115.4996065,20,25,102,107,133,
3,17/12/2022,13:57:09,32.6205704,-115.4989182,13,21,105,96,165,
2,15/05/2022,14:57:09,32.6338457,-115.5038069,28,26,105,64,60,
2,11/11/2022,15:57:09,32.6349741,-115.5019557,19,24,104,100,171,
2,21/01/2022,16:57:09,32.6371448,-115.5021866,8,54,103,141,189,
3,13/05/2022,17:57:09,32.6182958,-115.501886,26,20,101,95,91,
3,07/12/2022,18:57:09,32.6258646,-115.506721,17,20,105,17,113,
3,10/12/2022,19:57:09,32.6295912,-115.5057373,19,23,104,53,192,
1,13/05/2022,20:57:09,32.6236108,-115.5011908,32,28,103,87,108,
3,25/04/2022,21:57:09,32.6236078,-115.5031361,27,26,101,7,42,
3,11/06/2022,22:57:09,32.6249729,-115.5074171,49,7,103,24,61,
1,02/06/2022,23:57:09,32.6263382,-115.50087,52,7,102,40,55,
2,22/03/2022,00:57:09,32.6281905,-115.5078989,27,27,105,57,146,
3,30/03/2022,01:57:09,32.6367844,-115.5088947,25,24,105,80,121,
2,18/03/2022,02:57:09,32.6203176,-115.5086162,27,29,101,32,133,
1,05/02/2022,03:57:09,32.6350570,-115.5013972,9,55,104,134,128,
3,12/02/2022,04:57:09,32.6174437,-115.5066987,4,63,100,31,116,
3,06/05/2022,05:57:09,32.6268852,-115.5048612,32,21,105,33,42,
1,26/12/2022,06:57:09,32.6252232,-115.5080553,14,21,101,64,171,
1,07/10/2022,07:57:09,32.6208615,-115.507416,20,26,103,48,220,
1,08/02/2022,08:57:09,32.6195827,-115.5056278,10,60,100,45,104,
1,24/02/2022,09:57:09,32.6360082,-115.5005569,0,75,103,128,246,
1,19/07/2022,10:57:09,32.6224688,-115.509869,40,8,100,35,66,
2,22/02/2022,11:57:09,32.6232233,-115.5066338,8,79,105,83,273,
2,13/07/2022,12:57:09,32.6293219,-115.5017795,36,6,105,40,35,
3,28/01/2022,13:57:09,32.6188038,-115.5081382,5,43,104,129,198,
2,20/05/2022,14:57:09,32.6189180,-115.5083245,25,30,103,42,106,
1,12/10/2022,15:57:09,32.6236919,-115.5081584,16,25,103,75,145,
2,31/08/2022,16:57:09,32.6330921,-115.5087036,38,5,102,45,60,
2,13/06/2022,17:57:09,32.6225186,-115.4989803,35,10,104,31,56,
3,01/03/2022,18:57:09,32.6188409,-115.5010481,29,22,102,34,71,
2,22/12/2022,19:57:09,32.6290241,-115.5016186,12,23,101,71,205,
1,05/01/2022,20:57:09,32.6375423,-115.5054592,4,79,104,154,266,
2,18/12/2022,21:57:09,32.6254972,-115.5006759,18,24,102,27,198,
2,21/06/2022,22:57:09,32.6224262,-115.5076221,42,5,105,52,57,
1,24/06/2022,23:57:09,32.6228833,-115.5055017,39,8,104,48,65,
3,17/07/2022,00:57:09,32.6276155,-115.5068365,35,6,101,43,74,
3,20/05/2022,01:57:09,32.6369634,-115.4989747,27,22,104,37,127,
1,11/12/2022,02:57:09,32.6367792,-115.5051072,18,25,101,97,173,
3,18/05/2022,03:57:09,32.6279846,-115.5028882,26,25,105,18,153,
1,13/11/2022,04:57:09,32.6195328,-115.5059687,10,20,104,51,94,
3,16/08/2022,05:57:09,32.6212427,-115.5015988,54,5,102,24,62,
2,19/08/2022,06:57:09,32.6314913,-115.5093821,45,9,104,30,38,
3,01/10/2022,07:57:09,32.6233955,-115.5009467,17,20,101,96,210,
2,29/04/2022,08:57:09,32.6289480,-115.5022513,32,26,104,50,93,
3,09/03/2022,09:57:09,32.6311135,-115.507556,28,22,100,62,131,
2,15/11/2022,10:57:09,32.6279936,-115.499161,18,25,102,35,213,
1,29/09/2022,11:57:09,32.6199296,-115.5068655,49,5,102,42,48,
3,10/02/2022,12:57:09,32.6233094,-115.5013526,3,63,104,53,271,
2,13/01/2022,13:57:09,32.6242896,-115.5051004,4,64,102,143,108,
2,05/12/2022,14:57:09,32.6220548,-115.5001089,19,20,105,63,133,
3,02/03/2022,15:57:09,32.6245201,-115.5051079,25,29,100,14,104,
3,22/05/2022,16:57:09,32.6321181,-115.5010839,32,20,105,67,71,
1,26/03/2022,17:57:09,32.6248838,-115.503499,31,26,104,87,75,
3,27/09/2022,18:57:09,32.6356487,-115.5018557,45,7,105,33,70,
3,07/07/2022,19:57:09,32.6294961,-115.5074182,38,6,104,42,75,
1,08/06/2022,20:57:09,32.6322450,-115.5064059,44,5,101,43,66,
2,16/02/2022,21:57:09,32.6199104,-115.5052199,12,56,101,49,171,
2,18/10/2022,22:57:09,32.6292764,-115.5040765,12,24,104,73,165,
3,08/11/2022,23:57:09,32.6319689,-115.5004087,10,21,103,79,173,
2,28/12/2022,00:57:09,32.6177497,-115.4992335,17,20,105,70,205,
2,30/11/2022,01:57:09,32.6293265,-115.4997578,10,25,102,105,191,
3,17/02/2022,02:57:09,32.6334006,-115.5101833,6,76,101,78,219,
1,05/03/2022,03:57:09,32.6361595,-115.5064952,30,28,104,39,152,
3,27/07/2022,04:57:09,32.6270068,-115.5090407,47,8,100,47,71,
2,24/01/2022,05:57:09,32.6326642,-115.5030993,12,49,105,76,158,
2,29/11/2022,06:57:09,32.6204227,-115.5082195,17,25,100,55,92,
3,20/09/2022,07:57:09,32.6342331,-115.5068232,42,5,104,35,52,
2,26/10/2022,08:57:09,32.6247447,-115.5030394,19,27,105,108,163,
3,06/05/2022,09:57:09,32.6349789,-115.5065,28,30,103,58,150,
1,27/08/2022,10:57:09,32.6287298,-115.5092321,45,8,102,50,58,
3,20/09/2022,11:57:09,32.6211210,-115.4993456,47,8,100,31,39,
3,14/03/2022,12:57:09,32.6344702,-115.5016337,29,30,101,67,149,
1,13/05/2022,13:57:09,32.6281930,-115.5077816,25,22,101,78,121,
2,09/11/2022,14:57:09,32.6230469,-115.4993889,16,24,104,26,150,
2,02/08/2022,15:57:09,32.6343406,-115.5100921,36,8,104,32,66,
2,23/08/2022,16:57:09,32.6202444,-115.5055116,49,9,100,24,71,
3,14/05/2022,17:57:09,32.6333736,-115.4989964,26,25,101,67,54,
3,05/07/2022,18:57:09,32.6366110,-115.5008047,52,7,103,26,70,
3,12/08/2022,19:57:09,32.6191708,-115.5062665,55,9,105,41,53,
3,02/03/2022,20:57:09,32.6370684,-115.4996815,27,23,103,78,76,
3,20/01/2022,21:57:09,32.6284593,-115.5049984,2,63,103,165,179,
1,26/05/2022,22:57:09,32.6289765,-115.503986,29,28,103,79,140,
3,25/06/2022,23:57:09,32.6342459,-115.5040357,41,10,103,42,50,
3,15/02/2022,00:57:09,32.6316154,-115.5075245,8,60,104,36,253,
3,29/05/2022,01:57:09,32.6339069,-115.5002592,27,21,100,77,109,
2,21/02/2022,02:57:09,32.6223479,-115.5080336,9,67,101,174,188,
1,11/01/2022,03:57:09,32.6195409,-115.5040317,3,79,102,160,134,
3,02/09/2022,04:57:09,32.6363644,-115.5102218,39,10,100,30,47,
3,05/08/2022,05:57:09,32.6321207,-115.5063128,51,10,103,30,40,
3,29/06/2022,06:57:09,32.6271079,-115.5083859,42,7,103,47,70,
2,12/02/2022,07:57:09,32.6171360,-115.505178,5,52,101,82,112,
3,24/07/2022,08:57:09,32.6215207,-115.5044295,38,5,101,37,44,
2,26/03/2022,09:57:09,32.6378396,-115.5023949,27,29,102,51,63,
1,03/01/2022,10:57:09,32.6196965,-115.5073559,11,73,105,162,191,
3,25/10/2022,11:57:09,32.6319068,-115.5095794,12,27,104,78,121,
3,06/04/2022,12:57:09,32.6237143,-115.5064506,26,22,103,9,75,
3,17/08/2022,13:57:09,32.6371604,-115.5001566,41,7,105,55,75,
1,20/07/2022,14:57:09,32.6209563,-115.5058319,35,5,103,30,45,
1,06/05/2022,15:57:09,32.6208794,-115.5024679,30,29,105,26,48,
2,25/01/2022,16:57:09,32.6296028,-115.505015,8,59,102,65,231,
2,26/03/2022,17:57:09,32.6228027,-115.5064373,31,21,100,31,71,
2,29/05/2022,18:57:09,32.6178401,-115.5094014,28,30,105,28,60,
1,17/11/2022,19:57:09,32.6310592,-115.4990543,16,25,100,48,127,
1,03/05/2022,20:57:09,32.6263642,-115.5064873,28,29,100,10,130,
3,16/03/2022,21:57:09,32.6216863,-115.5100637,30,25,103,44,56,
2,27/06/2022,22:57:09,32.6267917,-115.5004228,42,9,104,38,71,
2,10/09/2022,23:57:09,32.6340579,-115.5044303,46,8,103,38,56,
3,13/03/2022,00:57:09,32.6203108,-115.5022733,27,24,104,85,78,
1,25/01/2022,01:57:09,32.6295029,-115.5071404,12,65,104,123,108,
1,13/04/2022,02:57:09,32.6341231,-115.5054862,32,26,105,91,103,
2,20/01/2022,03:57:09,32.6376536,-115.500201,5,56,104,75,170,
2,01/04/2022,04:57:09,32.6203691,-115.5101264,28,26,100,22,115,
2,21/01/2022,05:57:09,32.6337638,-115.5100941,1,55,100,143,248,
3,20/11/2022,06:57:09,32.6282325,-115.5043745,12,21,101,84,127,
3,18/01/2022,07:57:09,32.6301537,-115.5075572,1,76,101,57,249,
3,01/02/2022,08:57:09,32.6241633,-115.5033221,2,55,105,147,175,
2,06/09/2022,09:57:09,32.6292203,-115.5012523,55,8,101,50,48,
2,09/07/2022,10:57:09,32.6286337,-115.500456,49,10,103,51,52,
3,15/03/2022,11:57:09,32.6317747,-115.510269,30,26,102,37,138,
2,14/05/2022,12:57:09,32.6173658,-115.5091746,25,29,104,68,91,
2,27/03/2022,13:57:09,32.6182909,-115.508208,31,26,100,34,61,
1,18/01/2022,14:57:09,32.6373518,-115.5088895,6,65,102,46,113,
3,26/05/2022,15:57:09,32.6190238,-115.4996674,31,29,102,79,109,
1,08/05/2022,16:57:09,32.6227248,-115.5077963,28,27,105,99,104,
2,16/09/2022,17:57:09,32.6384178,-115.5052081,42,5,102,48,47,
3,14/01/2022,18:57:09,32.6206142,-115.5058268,6,47,100,41,106,
2,04/07/2022,19:57:09,32.6288087,-115.500034,51,6,104,24,46,
3,07/08/2022,20:57:09,32.6213321,-115.5031501,41,9,103,46,37,
2,21/03/2022,21:57:09,32.6367623,-115.5002558,27,20,105,72,124,
1,02/01/2022,22:57:09,32.6203396,-115.5089982,6,50,100,160,213,
3,01/12/2022,23:57:09,32.6282758,-115.5059808,10,21,104,33,91,
3,23/10/2022,00:57:09,32.6337354,-115.5036309,19,25,101,71,125,
1,16/01/2022,01:57:09,32.6254835,-115.5004243,6,56,104,139,187,
2,15/09/2022,02:57:09,32.6215265,-115.5074692,40,6,103,25,63,
2,03/06/2022,03:57:09,32.6255438,-115.5071156,52,10,103,24,42,
2,21/12/2022,04:57:09,32.6193251,-115.5025972,15,21,102,73,171,
2,21/04/2022,05:57:09,32.6339363,-115.5045017,30,30,100,84,143,
1,09/03/2022,06:57:09,32.6362444,-115.499724,25,25,101,16,142,
1,19/11/2022,07:57:09,32.6294028,-115.5085362,10,25,105,32,173,
3,31/07/2022,08:57:09,32.6263747,-115.5049228,35,9,105,28,49,
2,02/03/2022,09:57:09,32.6210962,-115.5096223,25,23,102,20,136,
1,11/12/2022,10:57:09,32.6383494,-115.5053593,12,27,103,23,128,
1,12/02/2022,11:57:09,32.6202774,-115.5034216,12,62,100,89,226,
3,09/12/2022,12:57:09,32.6351148,-115.5042375,10,21,101,26,90,
1,11/04/2022,13:57:09,32.6342036,-115.5048215,26,20,103,10,128,
2,30/03/2022,14:57:09,32.6366793,-115.5082915,30,29,104,95,57,
3,09/12/2022,15:57:09,32.6208430,-115.5103765,11,24,102,71,121,
2,18/11/2022,16:57:09,32.6335920,-115.5092489,11,21,101,91,154,
2,18/08/2022,17:57:09,32.6175054,-115.5033642,35,6,105,33,51,
3,06/04/2022,18:57:09,32.6241080,-115.5053594,26,22,103,92,42,
2,04/05/2022,19:57:09,32.6265413,-115.499276,27,23,104,41,90,
1,07/03/2022,20:57:09,32.6268881,-115.5064188,27,26,105,41,75,
2,30/08/2022,21:57:09,32.6316317,-115.5024397,35,6,103,44,75,
2,18/09/2022,22:57:09,32.6285688,-115.5068509,48,6,104,54,58,
1,23/10/2022,23:57:09,32.6325711,-115.5061756,14,21,101,92,210,
2,12/09/2022,00:57:09,32.6326810,-115.5069484,45,9,100,54,72,
2,03/04/2022,01:57:09,32.6326523,-115.5031175,26,25,104,86,111,
3,30/07/2022,02:57:09,32.6224449,-115.4997358,55,8,100,32,41,
3,01/03/2022,03:57:09,32.6360221,-115.4990635,26,27,101,79,43,
3,24/04/2022,04:57:09,32.6278495,-115.50123,29,23,100,58,117,
3,11/03/2022,05:57:09,32.6217538,-115.5063232,32,24,100,17,72,
1,26/06/2022,06:57:09,32.6289455,-115.5069813,52,9,103,50,50,
2,27/09/2022,07:57:09,32.6379222,-115.5008492,51,8,102,40,75,
1,20/04/2022,08:57:09,32.6223485,-115.5069294,27,28,102,76,79,
2,15/08/2022,09:57:09,32.6249420,-115.4997806,44,9,102,43,54,
1,03/02/2022,10:57:09,32.6250101,-115.5069268,12,54,103,41,239,
1,17/07/2022,11:57:09,32.6319854,-115.5098607,47,6,100,29,55,
3,08/11/2022,12:57:09,32.6191937,-115.5082877,11,28,104,115,110,
3,19/07/2022,13:57:09,32.6353859,-115.501562,54,10,104,36,42,
3,13/07/2022,14:57:09,32.6255093,-115.5039821,54,8,101,47,66,
1,13/03/2022,15:57:09,32.6320979,-115.5043587,29,22,105,91,77,
3,14/08/2022,16:57:09,32.6258812,-115.4998314,55,10,100,46,51,
1,28/07/2022,17:57:09,32.6173126,-115.5102407,36,8,102,31,62,
1,04/01/2022,18:57:09,32.6301387,-115.5040806,3,65,105,50,226,
3,26/06/2022,19:57:09,32.6185601,-115.5031188,42,8,105,51,46,
1,21/09/2022,20:57:09,32.6193094,-115.5012555,48,7,100,29,69,
2,15/12/2022,21:57:09,32.6291839,-115.4997416,16,26,102,84,200,
3,12/08/2022,22:57:09,32.6377031,-115.5057861,44,9,100,28,35,
3,09/08/2022,23:57:09,32.6303352,-115.4999636,35,8,101,55,49,
2,22/02/2022,00:57:09,32.6245609,-115.500945,9,52,104,56,236,
1,18/01/2022,01:57:09,32.6381546,-115.5082269,1,79,103,95,215,
2,07/09/2022,02:57:09,32.6263969,-115.5056957,46,8,104,42,53,
2,01/05/2022,03:57:09,32.6173814,-115.5099326,26,20,101,59,105,
2,03/01/2022,04:57:09,32.6369352,-115.507506,9,54,100,24,202,
2,30/01/2022,05:57:09,32.6376902,-115.5018363,3,80,101,175,151,
3,09/12/2022,06:57:09,32.6293528,-115.5051391,12,24,102,95,193,
1,20/12/2022,07:57:09,32.6239315,-115.5099329,16,26,102,53,157,
3,03/09/2022,08:57:09,32.6368861,-115.5052815,49,10,102,40,60,
2,15/01/2022,09:57:09,32.6352196,-115.5074299,9,72,101,72,273,
1,25/02/2022,10:57:09,32.6266922,-115.5079299,11,44,105,127,110,
1,21/01/2022,11:57:09,32.6275139,-115.5051246,7,72,103,62,261,
1,14/04/2022,12:57:09,32.6170113,-115.5041267,26,23,100,96,154,
3,30/01/2022,13:57:09,32.6189003,-115.4995824,5,70,104,65,208,
1,26/08/2022,14:57:09,32.6273153,-115.5057981,47,8,101,46,44,
2,13/05/2022,15:57:09,32.6269185,-115.509842,28,25,104,44,145,
3,07/02/2022,16:57:09,32.6236969,-115.5060591,12,66,100,117,154,
1,22/08/2022,17:57:09,32.6292673,-115.507593,55,7,105,40,44,
1,08/09/2022,18:57:09,32.6320248,-115.4990873,54,10,104,43,72,
1,27/06/2022,19:57:09,32.6299763,-115.5049102,36,9,104,32,47,
3,11/01/2022,20:57:09,32.6376181,-115.5080772,10,78,102,165,152,
2,12/09/2022,21:57:09,32.6183480,-115.5046403,39,10,101,47,43,
2,30/12/2022,22:57:09,32.6199659,-115.510069,11,24,104,71,175,
2,19/03/2022,23:57:09,32.6223330,-115.5047071,30,23,105,74,110,
3,02/06/2022,00:57:09,32.6234785,-115.5022502,38,5,103,26,42,
2,29/04/2022,01:57:09,32.6246497,-115.5070581,25,28,101,67,44,
1,23/09/2022,02:57:09,32.6328892,-115.4998195,38,7,105,28,54,
2,09/12/2022,03:57:09,32.6258314,-115.5049942,15,28,100,34,125,
3,25/06/2022,04:57:09,32.6279739,-115.5017807,48,8,102,31,52,
3,25/05/2022,05:57:09,32.6210411,-115.5043364,31,23,103,89,151,
2,22/03/2022,06:57:09,32.6350901,-115.5009324,32,26,104,20,137,
1,07/08/2022,07:57:09,32.6229008,-115.5012565,37,10,103,39,40,
2,23/10/2022,08:57:09,32.6271850,-115.5013961,17,22,104,104,165,
2,03/11/2022,09:57:09,32.6269836,-115.5036376,18,23,103,77,94,
1,23/09/2022,10:57:09,32.6363880,-115.5029944,53,8,105,51,41,
2,15/06/2022,11:57:09,32.6211378,-115.5010169,50,10,100,45,59,
1,23/01/2022,12:57:09,32.6370416,-115.5098049,8,47,105,32,128,
3,15/02/2022,13:57:09,32.6229396,-115.5082544,0,43,103,165,247,
3,14/06/2022,14:57:09,32.6258320,-115.5046071,35,10,101,53,56,
1,11/05/2022,15:57:09,32.6287032,-115.5029033,28,29,105,18,91,
3,11/01/2022,16:57:09,32.6280628,-115.5001015,6,56,105,64,116,
2,10/02/2022,17:57:09,32.6308758,-115.5097496,3,54,100,64,140,
3,07/09/2022,18:57:09,32.6280597,-115.506811,40,7,102,28,42,
1,30/11/2022,19:57:09,32.6338365,-115.5093405,18,20,102,69,191,
3,28/08/2022,20:57:09,32.6333511,-115.5019529,41,8,104,50,39,
1,03/10/2022,21:57:09,32.6287132,-115.5005644,14,28,103,115,94,
2,18/03/2022,22:57:09,32.6226416,-115.5096775,27,29,102,10,127,
1,01/10/2022,23:57:09,32.6204021,-115.499606,13,22,102,114,154,
3,22/02/2022,00:57:09,32.6276222,-115.5032472,8,67,103,57,173,
2,29/03/2022,01:57:09,32.6365131,-115.5062517,32,22,104,96,96,
1,23/08/2022,02:57:09,32.6275071,-115.4993195,38,10,105,36,38,
2,30/04/2022,03:57:09,32.6194891,-115.509288,30,27,100,64,142,
3,25/02/2022,04:57:09,32.6178627,-115.5041924,1,58,104,78,208,
2,22/11/2022,05:57:09,32.6371219,-115.4997407,15,20,101,48,96,
3,26/10/2022,06:57:09,32.6243185,-115.5041079,12,23,102,113,111,
1,24/12/2022,07:57:09,32.6307870,-115.5001467,13,21,104,91,102,
1,23/10/2022,08:57:09,32.6328147,-115.502882,10,25,103,110,190,
2,15/09/2022,09:57:09,32.6346985,-115.5078818,40,8,100,50,53,
2,05/10/2022,10:57:09,32.6322206,-115.5079703,20,22,104,85,198,
1,03/01/2022,11:57:09,32.6383283,-115.4991084,10,79,101,36,121,
3,13/01/2022,12:57:09,32.6195487,-115.5030064,7,68,105,110,180,
2,25/10/2022,13:57:09,32.6306318,-115.5062527,18,21,105,38,147,
1,17/11/2022,14:57:09,32.6230783,-115.5004787,12,25,103,90,189,
1,21/06/2022,15:57:09,32.6201888,-115.5080356,45,10,100,51,39,
2,02/07/2022,16:57:09,32.6270553,-115.5003652,38,5,102,38,50,
1,15/06/2022,17:57:09,32.6210826,-115.5002107,43,6,100,51,67,
3,25/10/2022,18:57:09,32.6280029,-115.5065398,16,26,102,96,206,
3,12/03/2022,19:57:09,32.6173427,-115.4999096,28,21,104,38,130,
1,14/03/2022,20:57:09,32.6260253,-115.5003422,31,23,100,15,124,
3,02/10/2022,21:57:09,32.6371871,-115.5085671,14,28,105,19,172,
2,28/11/2022,22:57:09,32.6373341,-115.5011186,16,26,101,95,157,
1,24/07/2022,23:57:09,32.6230331,-115.5020949,36,10,104,54,57,
2,09/04/2022,00:57:09,32.6207091,-115.4992796,25,21,101,74,52,
3,01/10/2022,01:57:09,32.6347026,-115.5009717,18,28,103,94,216,
2,08/05/2022,02:57:09,32.6271185,-115.5081232,27,27,102,52,138,
1,14/05/2022,03:57:09,32.6238972,-115.498985,28,22,101,70,70,
1,30/11/2022,04:57:09,32.6356072,-115.505468,17,22,105,73,160,
3,08/01/2022,05:57:09,32.6182343,-115.5065154,1,68,105,126,239,
2,17/03/2022,06:57:09,32.6324965,-115.500881,32,25,100,97,95,
1,27/03/2022,07:57:09,32.6250892,-115.5011289,25,28,102,58,79,
1,24/09/2022,08:57:09,32.6208465,-115.5072889,44,9,104,53,37,
3,10/09/2022,09:57:09,32.6293664,-115.5036248,51,8,105,55,49,
2,01/05/2022,10:57:09,32.6378179,-115.5088595,27,24,104,68,75,
2,09/10/2022,11:57:09,32.6197996,-115.5020432,12,28,105,85,90,
3,16/07/2022,12:57:09,32.6317012,-115.5061904,40,9,101,36,44,
1,04/03/2022,13:57:09,32.6273460,-115.500598,30,27,101,80,119,
1,08/09/2022,14:57:09,32.6255405,-115.5002393,51,8,104,54,70,
1,31/05/2022,15:57:09,32.6277083,-115.5033228,32,30,102,12,46,
1,01/10/2022,16:57:09,32.6192324,-115.506212,11,22,104,39,168,
1,14/12/2022,17:57:09,32.6315962,-115.5084854,14,25,100,25,89,
2,13/06/2022,18:57:09,32.6243966,-115.501906,40,9,101,48,68,
2,17/05/2022,19:57:09,32.6241314,-115.5010902,29,29,101,32,66,
2,06/02/2022,20:57:09,32.6370236,-115.5004965,6,68,100,57,191,
2,01/11/2022,21:57:09,32.6274362,-115.5021963,13,21,102,27,163,
1,27/04/2022,22:57:09,32.6174150,-115.4997658,32,21,104,6,47,
1,27/01/2022,23:57:09,32.6234982,-115.5047309,1,73,104,159,127,
2,05/05/2022,00:57:09,32.6180717,-115.5093318,31,23,102,79,63,
1,11/08/2022,01:57:09,32.6230776,-115.5055133,55,6,104,48,43,
3,19/06/2022,02:57:09,32.6354188,-115.5061688,54,8,103,44,38,
