name,measurementDate,measurementTime,Latitude,Longitude,Temperature,Humidity,Pression,PM25,PM10,,
3,13/07/2021,12:57:09,32.6176119,-115.5012634,46,58,102,52,24,,
3,11/04/2021,13:57:09,32.6195401,-115.5102478,38,61,102,54,13,,
1,30/05/2021,14:57:09,32.6248348,-115.5006139,42,49,103,56,24,,
3,11/10/2021,15:57:09,32.6276407,-115.5041936,40,42,100,55,35,,
1,05/07/2021,16:57:09,32.6224820,-115.5052818,47,51,105,53,31,,
3,25/07/2021,17:57:09,32.6315429,-115.4994128,53,64,100,54,8,,
1,27/12/2021,18:57:09,32.6272085,-115.506763,35,63,100,53,29,,
2,21/06/2021,19:57:09,32.6260846,-115.5074738,51,49,103,56,15,,
1,16/05/2021,20:57:09,32.6349006,-115.505686,39,55,100,52,21,,
3,11/12/2021,21:57:09,32.6231181,-115.5054443,41,57,104,51,10,,
2,26/05/2021,22:57:09,32.6176834,-115.5046059,41,55,105,51,31,,
3,21/03/2021,23:57:09,32.6290034,-115.5023839,35,48,104,55,18,,
3,25/12/2021,00:57:09,32.6185354,-115.5007567,39,58,104,51,28,,
2,21/10/2021,01:57:09,32.6315317,-115.5018731,39,41,103,54,17,,
2,28/01/2021,02:57:09,32.6262079,-115.5050925,42,49,103,55,9,,
3,09/04/2021,03:57:09,32.6301668,-115.4988389,39,61,103,51,13,,
2,14/01/2021,04:57:09,32.6271256,-115.5010496,51,57,100,51,11,,
1,02/11/2021,05:57:09,32.6284017,-115.5058889,47,46,101,56,32,,
3,22/09/2021,06:57:09,32.6255717,-115.5046963,45,44,102,51,32,,
3,09/08/2021,07:57:09,32.6359750,-115.5002783,46,42,101,51,35,,
1,04/08/2021,08:57:09,32.6383517,-115.5078263,51,60,101,53,22,,
3,19/04/2021,09:57:09,32.6202920,-115.504579,46,42,101,52,17,,
3,01/07/2021,10:57:09,32.6244428,-115.5028764,38,62,101,50,35,,
1,22/08/2021,11:57:09,32.6184895,-115.5062658,53,40,101,53,32,,
1,02/06/2021,12:57:09,32.6300921,-115.5091861,50,61,100,52,31,,
2,27/09/2021,13:57:09,32.6189854,-115.5037908,44,59,105,56,21,,
2,05/10/2021,14:57:09,32.6376305,-115.5009302,52,40,101,55,11,,
2,14/06/2021,15:57:09,32.6337809,-115.5011188,50,45,102,52,25,,
3,23/12/2021,16:57:09,32.6264505,-115.5082162,44,44,105,51,17,,
3,28/01/2021,17:57:09,32.6259678,-115.5081429,51,49,105,56,34,,
2,10/07/2021,18:57:09,32.6324430,-115.510367,49,45,100,55,28,,
1,25/08/2021,19:57:09,32.6256809,-115.5037747,55,50,100,54,19,,
1,20/11/2021,20:57:09,32.6353758,-115.5092127,52,57,103,56,11,,
1,26/03/2021,21:57:09,32.6276697,-115.5100793,49,48,102,51,23,,
1,14/03/2021,22:57:09,32.6176332,-115.5076004,47,44,105,55,29,,
1,13/03/2021,23:57:09,32.6196776,-115.5003562,38,49,103,54,15,,
3,28/04/2021,00:57:09,32.6384472,-115.5060435,51,63,103,51,19,,
3,17/06/2021,01:57:09,32.6187609,-115.5097018,43,40,105,51,11,,
1,23/09/2021,02:57:09,32.6331684,-115.5038762,50,56,104,50,31,,
2,17/11/2021,03:57:09,32.6360520,-115.5002833,40,64,100,53,26,,
2,03/09/2021,04:57:09,32.6319675,-115.4995055,36,42,100,53,24,,
1,31/01/2021,05:57:09,32.6219126,-115.504095,55,48,100,52,13,,
2,06/03/2021,06:57:09,32.6181215,-115.5040601,42,52,101,54,11,,
1,28/09/2021,07:57:09,32.6369022,-115.5047293,49,56,102,50,34,,
3,05/04/2021,08:57:09,32.6190831,-115.5053045,35,42,101,52,30,,
1,15/04/2021,09:57:09,32.6353031,-115.4999763,44,58,100,53,16,,
3,16/08/2021,10:57:09,32.6242183,-115.4992442,50,46,104,51,14,,
3,26/04/2021,11:57:09,32.6363560,-115.5059235,55,53,101,53,16,,
1,19/07/2021,12:57:09,32.6194460,-115.5057758,45,45,100,54,14,,
3,15/08/2021,13:57:09,32.6261034,-115.5044426,46,44,105,53,22,,
1,08/12/2021,14:57:09,32.6352042,-115.5034362,49,51,105,54,17,,
1,18/10/2021,15:57:09,32.6191234,-115.5084025,42,57,105,52,33,,
2,15/03/2021,16:57:09,32.6373754,-115.5089709,46,52,101,50,27,,
2,09/10/2021,17:57:09,32.6276221,-115.4997419,51,42,100,51,28,,
2,16/10/2021,18:57:09,32.6230498,-115.5066715,50,42,101,52,15,,
1,16/05/2021,19:57:09,32.6254465,-115.5068372,45,45,105,56,12,,
1,05/07/2021,20:57:09,32.6249197,-115.5008904,40,59,104,56,30,,
3,26/04/2021,21:57:09,32.6365346,-115.5014913,39,40,101,51,29,,
3,27/08/2021,22:57:09,32.6231083,-115.5046033,52,52,102,50,32,,
2,02/03/2021,23:57:09,32.6189952,-115.5050454,36,64,101,55,14,,
3,27/09/2021,00:57:09,32.6300211,-115.5013438,51,61,104,55,11,,
1,14/12/2021,01:57:09,32.6321665,-115.5057272,35,48,102,53,17,,
2,30/03/2021,02:57:09,32.6288658,-115.5024661,47,54,103,51,35,,
2,18/10/2021,03:57:09,32.6372600,-115.5079484,46,62,103,52,10,,
1,04/07/2021,04:57:09,32.6346988,-115.5019317,46,41,100,52,28,,
3,25/03/2021,05:57:09,32.6308592,-115.500345,39,55,105,53,8,,
1,22/09/2021,06:57:09,32.6264187,-115.5041141,55,51,102,51,14,,
1,14/05/2021,07:57:09,32.6306144,-115.5031564,45,64,101,52,13,,
2,01/10/2021,08:57:09,32.6277661,-115.5063264,36,53,104,51,9,,
1,29/09/2021,09:57:09,32.6229437,-115.5020366,39,51,104,53,12,,
1,05/09/2021,10:57:09,32.6298899,-115.5053936,36,43,105,54,8,,
1,25/08/2021,11:57:09,32.6369349,-115.5066779,44,40,100,50,20,,
2,21/07/2021,12:57:09,32.6253565,-115.4991835,51,45,101,54,11,,
2,25/11/2021,13:57:09,32.6313396,-115.5103736,41,48,101,50,23,,
2,02/06/2021,14:57:09,32.6295093,-115.5040302,45,44,102,55,17,,
2,19/04/2021,15:57:09,32.6238735,-115.4993209,38,59,100,51,20,,
1,24/04/2021,16:57:09,32.6293111,-115.5074797,44,40,105,52,14,,
3,11/06/2021,17:57:09,32.6345583,-115.5081137,51,48,103,50,20,,
2,18/07/2021,18:57:09,32.6318290,-115.5044293,51,59,100,50,20,,
3,27/02/2021,19:57:09,32.6175086,-115.5014823,38,64,105,51,20,,
3,04/11/2021,20:57:09,32.6195204,-115.500331,45,55,100,50,12,,
1,11/01/2021,21:57:09,32.6210104,-115.5087738,54,63,101,51,25,,
2,23/08/2021,22:57:09,32.6293376,-115.4996655,51,59,102,51,10,,
3,07/09/2021,23:57:09,32.6239913,-115.5068624,38,45,103,51,16,,
2,05/09/2021,00:57:09,32.6338872,-115.5065857,40,64,103,55,18,,
2,01/10/2021,01:57:09,32.6272372,-115.5087668,43,40,104,51,33,,
2,24/01/2021,02:57:09,32.6206822,-115.5067416,53,46,104,55,9,,
1,11/12/2021,03:57:09,32.6255520,-115.5038162,42,51,104,56,24,,
2,03/02/2021,04:57:09,32.6285930,-115.5043323,41,63,103,54,9,,
3,19/07/2021,05:57:09,32.6234670,-115.5035563,55,61,101,56,21,,
2,25/11/2021,06:57:09,32.6195912,-115.5079988,38,63,100,56,26,,
3,08/12/2021,07:57:09,32.6337880,-115.5039428,42,61,104,51,30,,
1,09/03/2021,08:57:09,32.6366881,-115.5062082,53,42,102,50,22,,
1,10/05/2021,09:57:09,32.6275701,-115.5041236,36,53,105,54,20,,
1,10/12/2021,10:57:09,32.6254472,-115.5097767,41,58,104,51,34,,
3,12/10/2021,11:57:09,32.6378851,-115.5025413,51,54,105,55,10,,
2,11/03/2021,12:57:09,32.6309478,-115.502691,54,41,101,54,33,,
3,22/04/2021,13:57:09,32.6204664,-115.5027742,52,59,104,55,9,,
3,29/12/2021,14:57:09,32.6362374,-115.5028638,37,50,102,50,22,,
3,05/10/2021,15:57:09,32.6344966,-115.502603,48,58,102,55,17,,
2,02/07/2021,16:57:09,32.6283909,-115.5015428,35,64,105,55,20,,
2,07/11/2021,17:57:09,32.6251002,-115.4996913,45,43,102,51,8,,
2,06/12/2021,18:57:09,32.6281087,-115.5005989,51,44,100,54,18,,
1,21/01/2021,19:57:09,32.6259240,-115.5026445,35,60,104,53,10,,
3,28/10/2021,20:57:09,32.6225772,-115.5040204,47,46,105,56,34,,
3,26/10/2021,21:57:09,32.6255142,-115.4988909,48,62,104,54,8,,
1,17/07/2021,22:57:09,32.6319697,-115.5076517,37,64,104,50,26,,
3,24/03/2021,23:57:09,32.6204550,-115.5018492,49,48,101,53,8,,
3,17/06/2021,00:57:09,32.6198463,-115.4991405,38,50,105,51,31,,
3,29/01/2021,01:57:09,32.6191421,-115.5043912,40,40,102,53,34,,
1,02/03/2021,02:57:09,32.6173515,-115.5084774,38,42,100,53,35,,
1,11/12/2021,03:57:09,32.6182699,-115.5079734,44,45,101,56,17,,
3,18/05/2021,04:57:09,32.6171399,-115.5065715,50,51,103,50,23,,
3,19/12/2021,05:57:09,32.6353874,-115.5043246,40,60,103,51,29,,
2,01/03/2021,06:57:09,32.6358029,-115.5054921,53,46,101,55,27,,
3,07/11/2021,07:57:09,32.6193780,-115.5007494,36,40,104,52,29,,
3,06/12/2021,08:57:09,32.6184167,-115.5033936,35,59,104,54,16,,
1,09/08/2021,09:57:09,32.6354951,-115.4995008,46,48,104,56,16,,
1,12/02/2021,10:57:09,32.6179399,-115.5033798,35,41,104,55,12,,
2,05/11/2021,11:57:09,32.6248181,-115.5035154,48,41,100,51,18,,
2,11/06/2021,12:57:09,32.6289974,-115.4997097,52,54,102,56,19,,
3,25/04/2021,13:57:09,32.6217994,-115.5100508,42,55,105,56,16,,
1,23/02/2021,14:57:09,32.6321799,-115.5002823,35,50,105,53,20,,
3,26/04/2021,15:57:09,32.6285902,-115.5058651,54,46,103,53,12,,
1,27/01/2021,16:57:09,32.6333811,-115.5085153,41,57,104,56,26,,
3,06/09/2021,17:57:09,32.6363571,-115.5062065,42,54,103,56,25,,
1,09/03/2021,18:57:09,32.6311853,-115.5090168,35,61,103,53,17,,
1,03/02/2021,19:57:09,32.6251124,-115.501606,54,45,101,56,14,,
3,09/01/2021,20:57:09,32.6243654,-115.5007153,44,42,103,50,32,,
3,05/01/2021,21:57:09,32.6342496,-115.5038957,48,54,104,54,26,,
1,19/07/2021,22:57:09,32.6348952,-115.5062858,47,59,100,56,8,,
1,11/07/2021,23:57:09,32.6288937,-115.5043825,39,59,101,52,19,,
2,14/05/2021,00:57:09,32.6363837,-115.5002352,47,64,104,52,18,,
1,31/01/2021,01:57:09,32.6361634,-115.5030483,51,50,100,50,21,,
2,09/08/2021,02:57:09,32.6183534,-115.5069813,37,56,100,53,23,,
2,23/04/2021,03:57:09,32.6313942,-115.5055388,47,50,100,56,27,,
2,06/02/2021,04:57:09,32.6246139,-115.4990057,49,55,103,50,33,,
3,07/02/2021,05:57:09,32.6197468,-115.4991843,35,43,100,50,16,,
3,25/04/2021,06:57:09,32.6182818,-115.500355,55,54,100,56,29,,
1,10/07/2021,07:57:09,32.6246102,-115.5056843,52,61,105,55,13,,
1,21/04/2021,08:57:09,32.6346978,-115.5008196,36,48,101,55,11,,
2,21/10/2021,09:57:09,32.6181941,-115.5022781,47,40,105,51,27,,
1,15/02/2021,10:57:09,32.6205706,-115.5070001,47,52,102,51,29,,
1,12/10/2021,11:57:09,32.6326374,-115.5017709,55,46,103,53,34,,
3,23/04/2021,12:57:09,32.6194809,-115.5044507,42,61,101,50,18,,
3,03/11/2021,13:57:09,32.6250405,-115.5010446,40,59,104,52,13,,
2,27/02/2021,14:57:09,32.6181042,-115.5043971,37,55,101,53,10,,
2,03/03/2021,15:57:09,32.6329590,-115.5092232,44,57,104,55,18,,
3,01/05/2021,16:57:09,32.6206870,-115.5077109,44,61,103,50,33,,
1,03/05/2021,17:57:09,32.6270694,-115.5044454,47,54,104,53,16,,
2,04/09/2021,18:57:09,32.6334437,-115.5055237,54,50,103,56,8,,
2,24/07/2021,19:57:09,32.6291431,-115.5022608,39,50,104,53,21,,
1,21/11/2021,20:57:09,32.6246072,-115.5068273,41,55,104,51,10,,
1,15/09/2021,21:57:09,32.6187020,-115.5061699,48,48,101,53,18,,
1,18/11/2021,22:57:09,32.6380126,-115.5056903,50,56,105,50,18,,
1,27/06/2021,23:57:09,32.6171630,-115.4999691,41,48,103,56,8,,
3,04/12/2021,00:57:09,32.6317385,-115.5101178,36,49,103,56,14,,
1,16/02/2021,01:57:09,32.6289683,-115.5073973,55,58,103,51,32,,
3,23/05/2021,02:57:09,32.6256400,-115.5026409,53,45,103,55,11,,
2,02/02/2021,03:57:09,32.6317371,-115.5069047,47,56,102,55,18,,
1,28/01/2021,04:57:09,32.6258154,-115.5011072,38,49,105,56,19,,
1,07/05/2021,05:57:09,32.6179084,-115.5044096,53,57,103,50,27,,
2,08/04/2021,06:57:09,32.6246447,-115.5009265,51,57,100,50,22,,
3,03/03/2021,07:57:09,32.6220770,-115.5040659,40,53,101,54,16,,
2,26/07/2021,08:57:09,32.6375960,-115.5038648,55,61,104,53,16,,
2,27/01/2021,09:57:09,32.6357558,-115.5017303,44,42,103,56,22,,
2,23/05/2021,10:57:09,32.6244018,-115.5047192,48,62,105,50,22,,
1,18/07/2021,11:57:09,32.6274397,-115.5061096,40,40,102,52,34,,
2,21/01/2021,12:57:09,32.6215777,-115.4991105,35,44,100,54,12,,
3,03/02/2021,13:57:09,32.6328409,-115.5015831,41,50,105,54,33,,
1,21/09/2021,14:57:09,32.6310418,-115.5092207,49,56,103,53,26,,
3,04/03/2021,15:57:09,32.6286340,-115.5069246,53,62,104,54,29,,
3,20/06/2021,16:57:09,32.6278027,-115.5028426,49,44,101,54,27,,
1,07/03/2021,17:57:09,32.6212064,-115.5091756,39,60,100,53,32,,
2,18/11/2021,18:57:09,32.6311445,-115.499367,36,42,103,54,34,,
3,03/03/2021,19:57:09,32.6381224,-115.5064629,53,43,100,52,12,,
1,26/01/2021,20:57:09,32.6260527,-115.5089202,38,47,100,56,23,,
3,20/06/2021,21:57:09,32.6340965,-115.5035593,45,53,103,50,22,,
2,24/04/2021,22:57:09,32.6275355,-115.5101299,47,62,105,53,21,,
2,15/06/2021,23:57:09,32.6266165,-115.4993089,36,55,101,55,17,,
2,11/02/2021,00:57:09,32.6267623,-115.5025378,44,64,104,54,21,,
3,04/01/2021,01:57:09,32.6291873,-115.5088989,37,61,101,54,32,,
3,01/05/2021,02:57:09,32.6199584,-115.5083111,52,48,102,50,18,,
1,18/01/2021,03:57:09,32.6203732,-115.502337,48,46,103,53,17,,
2,05/09/2021,04:57:09,32.6183784,-115.51009,46,42,105,56,30,,
1,20/07/2021,05:57:09,32.6364874,-115.4993192,40,51,101,54,15,,
2,27/12/2021,06:57:09,32.6176500,-115.5033358,51,61,102,56,9,,
2,01/05/2021,07:57:09,32.6377209,-115.5075416,41,54,100,50,19,,
2,28/11/2021,08:57:09,32.6186455,-115.5013164,35,40,105,56,25,,
3,23/11/2021,09:57:09,32.6199508,-115.5036206,40,43,102,50,17,,
3,29/08/2021,10:57:09,32.6339685,-115.5061484,38,57,103,50,21,,
3,08/08/2021,11:57:09,32.6352491,-115.5040203,37,54,105,52,18,,
3,25/05/2021,12:57:09,32.6327474,-115.5041359,36,45,101,54,24,,
2,14/10/2021,13:57:09,32.6247672,-115.5008245,35,55,104,54,31,,
3,28/06/2021,14:57:09,32.6225102,-115.4989358,39,59,103,53,15,,
1,13/06/2021,15:57:09,32.6368467,-115.5029908,51,46,103,55,23,,
3,22/07/2021,16:57:09,32.6174398,-115.5081205,46,64,103,52,18,,
3,28/07/2021,17:57:09,32.6284382,-115.5103611,46,41,102,52,33,,
1,17/08/2021,18:57:09,32.6219372,-115.5010616,39,57,103,55,20,,
3,28/01/2021,19:57:09,32.6186026,-115.4993452,37,41,101,53,13,,
2,26/01/2021,20:57:09,32.6298019,-115.5026052,41,57,102,55,20,,
2,24/12/2021,21:57:09,32.6183534,-115.5069,37,57,103,53,24,,
2,29/03/2021,22:57:09,32.6326741,-115.4990678,43,54,102,53,19,,
1,22/10/2021,23:57:09,32.6193125,-115.5011919,35,55,102,56,31,,
2,16/10/2021,00:57:09,32.6348819,-115.5077125,50,42,102,51,23,,
3,15/07/2021,01:57:09,32.6195689,-115.5067699,49,52,100,51,34,,
1,18/07/2021,02:57:09,32.6213225,-115.5005034,43,45,102,51,28,,
3,07/05/2021,03:57:09,32.6353001,-115.5080462,47,63,103,50,29,,
1,31/03/2021,04:57:09,32.6286490,-115.5094239,49,52,103,50,28,,
3,13/04/2021,05:57:09,32.6305824,-115.5049449,44,59,104,55,24,,
1,06/02/2021,06:57:09,32.6181944,-115.5048264,46,51,102,52,22,,
1,29/01/2021,07:57:09,32.6320493,-115.5097,55,62,105,55,25,,
2,12/08/2021,08:57:09,32.6278316,-115.5068319,51,59,105,51,20,,
1,10/09/2021,09:57:09,32.6184083,-115.5012596,42,53,103,55,15,,
2,19/02/2021,10:57:09,32.6336672,-115.5034582,36,63,100,51,8,,
2,09/02/2021,11:57:09,32.6290082,-115.5072093,37,62,100,54,22,,
3,20/07/2021,12:57:09,32.6228137,-115.5030602,45,40,104,54,34,,
2,16/06/2021,13:57:09,32.6355899,-115.5044884,47,62,103,55,29,,
1,05/01/2021,14:57:09,32.6327428,-115.5030449,53,64,104,56,21,,
3,22/05/2021,15:57:09,32.6200119,-115.4992421,38,44,105,53,29,,
2,20/06/2021,16:57:09,32.6366068,-115.5095228,38,49,102,56,18,,
2,25/09/2021,17:57:09,32.6185889,-115.5016676,55,43,104,55,12,,
2,06/09/2021,18:57:09,32.6355531,-115.507848,42,61,101,50,11,,
2,01/12/2021,19:57:09,32.6315226,-115.5040596,45,43,103,52,34,,
1,15/01/2021,20:57:09,32.6305706,-115.5013822,55,43,105,56,17,,
3,10/05/2021,21:57:09,32.6264359,-115.5099365,47,44,102,55,12,,
1,02/10/2021,22:57:09,32.6189526,-115.5046594,53,61,104,52,17,,
2,13/12/2021,23:57:09,32.6348243,-115.5067262,52,61,102,55,32,,
1,04/10/2021,00:57:09,32.6383142,-115.5098626,42,51,100,50,15,,
1,26/12/2021,01:57:09,32.6275167,-115.5044356,46,50,103,54,9,,
3,20/10/2021,02:57:09,32.6191234,-115.5050881,48,55,101,53,25,,
1,12/12/2021,03:57:09,32.6219705,-115.5012032,52,56,105,51,24,,
2,13/12/2021,04:57:09,32.6365143,-115.5052659,42,54,105,53,8,,
3,15/10/2021,05:57:09,32.6297383,-115.5011728,38,50,100,56,12,,
1,21/02/2021,06:57:09,32.6215643,-115.5006943,48,57,101,54,16,,
2,16/01/2021,07:57:09,32.6321537,-115.5075539,55,51,101,53,30,,
3,26/12/2021,08:57:09,32.6217171,-115.5066786,46,45,105,51,9,,
3,30/05/2021,09:57:09,32.6347465,-115.5046397,48,60,105,53,15,,
3,26/05/2021,10:57:09,32.6232968,-115.5024846,37,45,105,55,15,,
3,29/04/2021,11:57:09,32.6345142,-115.5035983,50,48,103,52,9,,
3,21/11/2021,12:57:09,32.6343551,-115.5069902,35,63,105,55,12,,
2,13/10/2021,13:57:09,32.6295251,-115.5093694,54,55,100,56,31,,
2,01/03/2021,14:57:09,32.6335553,-115.5084012,47,48,104,52,26,,
2,18/09/2021,15:57:09,32.6215575,-115.5035985,40,52,105,50,14,,
3,02/03/2021,16:57:09,32.6359431,-115.5064715,50,63,105,51,8,,
3,15/09/2021,17:57:09,32.6283175,-115.5050415,36,54,104,52,25,,
1,29/06/2021,18:57:09,32.6290405,-115.5032552,54,46,105,53,9,,
2,15/10/2021,19:57:09,32.6243827,-115.5057439,43,43,105,50,19,,
3,30/10/2021,20:57:09,32.6369813,-115.5015317,47,51,103,53,32,,
1,28/02/2021,21:57:09,32.6305448,-115.5038092,46,57,101,53,34,,
3,02/08/2021,22:57:09,32.6255085,-115.5014017,44,42,105,50,9,,
1,23/08/2021,23:57:09,32.6284928,-115.5043043,47,51,101,52,16,,
3,02/01/2021,00:57:09,32.6331441,-115.5033024,51,51,100,51,29,,
3,29/12/2021,01:57:09,32.6171533,-115.5090202,37,48,103,55,19,,
2,01/05/2021,02:57:09,32.6266756,-115.5002501,53,58,101,53,25,,
2,01/12/2021,03:57:09,32.6350951,-115.503835,41,51,105,51,34,,
2,27/09/2021,04:57:09,32.6213931,-115.5090114,53,44,102,52,27,,
2,13/03/2021,05:57:09,32.6253602,-115.4994807,36,45,103,52,10,,
2,11/10/2021,06:57:09,32.6376132,-115.50507,46,56,101,50,28,,
3,14/10/2021,07:57:09,32.6367435,-115.5068145,45,44,103,56,18,,
1,27/07/2021,08:57:09,32.6305293,-115.5005422,52,55,100,53,33,,
2,06/02/2021,09:57:09,32.6206282,-115.5075976,44,41,104,50,19,,
3,17/02/2021,10:57:09,32.6259470,-115.5001552,55,53,103,50,27,,
2,31/08/2021,11:57:09,32.6234418,-115.5101842,39,57,103,56,20,,
3,03/07/2021,12:57:09,32.6194799,-115.5062278,46,63,102,52,31,,
2,11/01/2021,13:57:09,32.6199398,-115.5054751,47,48,103,50,27,,
3,04/09/2021,14:57:09,32.6341319,-115.5021067,44,54,104,51,13,,
1,24/03/2021,15:57:09,32.6259354,-115.5010486,50,42,103,52,8,,
2,10/04/2021,16:57:09,32.6304926,-115.5046312,53,61,105,51,22,,
2,05/10/2021,17:57:09,32.6172616,-115.5049005,53,48,101,54,25,,
2,04/06/2021,18:57:09,32.6204403,-115.5103498,50,49,102,55,17,,
2,01/05/2021,19:57:09,32.6175161,-115.5055136,46,44,103,53,14,,
3,07/11/2021,20:57:09,32.6214530,-115.5090329,37,61,104,56,31,,
3,17/11/2021,21:57:09,32.6366188,-115.4996045,36,44,102,54,24,,
3,01/12/2021,22:57:09,32.6203477,-115.501774,41,55,104,53,8,,
2,14/03/2021,23:57:09,32.6286235,-115.5079396,42,41,102,53,25,,
3,29/08/2021,00:57:09,32.6267479,-115.5020654,49,44,100,50,32,,
2,09/05/2021,01:57:09,32.6356156,-115.5047235,46,64,101,55,17,,
1,14/08/2021,02:57:09,32.6340401,-115.5084611,43,45,105,54,9,,
3,28/02/2021,03:57:09,32.6189815,-115.5099203,55,57,101,50,10,,
2,13/03/2021,04:57:09,32.6280898,-115.5034087,42,59,100,56,11,,
3,04/12/2021,05:57:09,32.6256466,-115.5034677,50,46,101,55,13,,
2,22/04/2021,06:57:09,32.6254065,-115.5049038,36,51,101,50,30,,
2,03/08/2021,07:57:09,32.6295433,-115.5103365,53,55,104,55,12,,
3,30/12/2021,08:57:09,32.6239784,-115.509497,53,49,103,56,32,,
2,27/07/2021,09:57:09,32.6274897,-115.5074594,48,50,103,54,11,,
3,04/02/2021,10:57:09,32.6295925,-115.5063925,55,52,100,53,12,,
2,25/11/2021,11:57:09,32.6315710,-115.5093671,48,52,102,50,35,,
3,06/12/2021,12:57:09,32.6201423,-115.5033718,41,50,104,53,11,,
1,01/05/2021,13:57:09,32.6234040,-115.5004149,37,63,103,55,14,,
1,06/04/2021,14:57:09,32.6273157,-115.5062192,50,62,101,50,9,,
3,21/10/2021,15:57:09,32.6294820,-115.5020442,39,52,100,55,27,,
3,02/01/2021,16:57:09,32.6360590,-115.5053403,49,51,105,51,11,,
1,14/11/2021,17:57:09,32.6197697,-115.500353,46,55,105,52,27,,
2,18/06/2021,18:57:09,32.6288630,-115.5095594,52,45,103,53,11,,
2,21/09/2021,19:57:09,32.6287197,-115.4990942,52,58,105,54,27,,
3,27/10/2021,20:57:09,32.6291816,-115.5100624,35,57,101,51,8,,
2,08/03/2021,21:57:09,32.6300047,-115.5053481,51,64,104,50,26,,
2,11/11/2021,22:57:09,32.6282707,-115.5098651,49,42,104,56,23,,
1,15/03/2021,23:57:09,32.6220783,-115.5092033,54,54,102,51,11,,
3,15/03/2021,00:57:09,32.6373440,-115.4996342,40,49,104,55,22,,
3,09/10/2021,01:57:09,32.6351243,-115.5047515,48,41,103,51,15,,
3,15/02/2021,02:57:09,32.6201518,-115.4994841,38,53,102,52,11,,
1,18/01/2021,03:57:09,32.6348831,-115.5048837,45,50,100,52,8,,
3,14/08/2021,04:57:09,32.6233243,-115.5003083,49,63,104,55,24,,
1,01/04/2021,05:57:09,32.6229659,-115.5055118,44,50,101,56,26,,
3,07/06/2021,06:57:09,32.6351332,-115.5065293,44,60,102,53,32,,
1,05/03/2021,07:57:09,32.6184776,-115.5095608,53,40,103,50,9,,
1,10/05/2021,08:57:09,32.6253269,-115.506058,36,41,103,52,12,,
1,14/10/2021,09:57:09,32.6252028,-115.5055495,37,40,100,55,33,,
1,27/04/2021,10:57:09,32.6196415,-115.5005367,45,62,104,56,21,,
2,12/09/2021,11:57:09,32.6322885,-115.5082288,35,60,101,56,29,,
2,19/01/2021,12:57:09,32.6256844,-115.5071958,47,55,100,50,31,,
3,14/06/2021,13:57:09,32.6280212,-115.5021871,45,42,103,52,25,,
2,25/03/2021,14:57:09,32.6171256,-115.503641,48,54,103,53,29,,
2,28/12/2021,15:57:09,32.6234625,-115.508261,40,59,102,53,27,,
1,21/04/2021,16:57:09,32.6366672,-115.5005069,51,60,104,52,31,,
2,17/10/2021,17:57:09,32.6363908,-115.5052805,50,50,101,53,10,,
1,10/06/2021,18:57:09,32.6298969,-115.5067538,50,46,101,56,29,,
1,02/01/2021,19:57:09,32.6375563,-115.5010843,35,48,102,54,29,,
2,01/04/2021,20:57:09,32.6248269,-115.5103496,42,42,100,53,35,,
3,15/07/2021,21:57:09,32.6174285,-115.5058747,41,41,102,56,28,,
3,10/06/2021,22:57:09,32.6369048,-115.508478,52,53,102,52,26,,
3,26/07/2021,23:57:09,32.6270097,-115.4992716,37,53,100,56,35,,
3,02/12/2021,00:57:09,32.6228958,-115.5000146,52,41,102,53,11,,
1,13/06/2021,01:57:09,32.6226846,-115.5035375,49,48,105,56,35,,
2,22/01/2021,02:57:09,32.6180870,-115.4996896,45,49,102,55,28,,
2,04/01/2021,03:57:09,32.6262175,-115.5052669,51,41,104,53,15,,
2,24/11/2021,04:57:09,32.6199938,-115.5048629,48,50,105,53,20,,
2,19/07/2021,05:57:09,32.6259769,-115.5036596,38,51,105,56,29,,
3,02/10/2021,06:57:09,32.6225857,-115.5018271,38,61,105,50,31,,
2,20/09/2021,07:57:09,32.6316462,-115.5051646,54,58,105,56,29,,
2,17/08/2021,08:57:09,32.6339422,-115.5016014,38,49,105,56,25,,
1,26/11/2021,09:57:09,32.6294933,-115.5033543,36,49,105,51,15,,
2,14/02/2021,10:57:09,32.6366377,-115.5041001,49,55,104,55,32,,
2,04/10/2021,11:57:09,32.6177536,-115.507751,38,45,105,53,32,,
3,24/05/2021,12:57:09,32.6216544,-115.5084327,43,46,100,52,17,,
2,21/05/2021,13:57:09,32.6279040,-115.5032397,36,41,105,50,17,,
3,03/12/2021,14:57:09,32.6371814,-115.5076683,47,42,104,52,17,,
2,25/05/2021,15:57:09,32.6284290,-115.5046912,39,52,101,50,25,,
1,25/12/2021,16:57:09,32.6170106,-115.5068936,55,57,104,53,20,,
1,19/06/2021,17:57:09,32.6214692,-115.5026832,54,44,105,50,13,,
3,29/01/2021,18:57:09,32.6382473,-115.5005145,46,47,104,53,11,,
2,21/12/2021,19:57:09,32.6364187,-115.509361,47,43,101,51,32,,
3,31/08/2021,20:57:09,32.6310830,-115.5000355,48,60,103,56,28,,
1,20/03/2021,21:57:09,32.6220713,-115.5038828,41,58,105,55,18,,
2,29/09/2021,22:57:09,32.6309360,-115.509948,37,62,105,52,32,,
2,31/05/2021,23:57:09,32.6366532,-115.505731,55,43,105,51,22,,
3,21/07/2021,00:57:09,32.6345696,-115.4996436,51,47,100,52,18,,
