name,measurementDate,measurementTime,Latitude,Longitude,Temperature,Humidity,Pression,PM25,PM10,
1,21/04/2020,18:57:09,32.6346345,-115.508002,30,22,103,46,106,
1,24/09/2020,19:57:09,32.6221052,-115.5043058,52,5,102,33,45,
2,01/07/2020,20:57:09,32.6313999,-115.499194,44,7,101,40,44,
3,26/06/2020,21:57:09,32.6199510,-115.4999008,55,5,101,54,42,
1,03/07/2020,22:57:09,32.6284565,-115.5072514,49,7,102,34,48,
3,07/04/2020,23:57:09,32.6229032,-115.5045224,31,25,104,28,79,
3,08/07/2020,00:57:09,32.6294819,-115.5039409,35,6,105,55,71,
1,23/06/2020,01:57:09,32.6177722,-115.5029627,55,9,105,33,54,
2,09/12/2020,02:57:09,32.6357889,-115.5087438,20,24,105,27,193,
3,11/01/2020,03:57:09,32.6206139,-115.5069765,7,77,101,139,150,
1,16/03/2020,04:57:09,32.6265782,-115.5089045,28,25,100,6,153,
3,13/08/2020,05:57:09,32.6237814,-115.4992283,45,7,100,47,35,
1,25/11/2020,06:57:09,32.6352718,-115.5016775,17,23,100,93,112,
2,13/03/2020,07:57:09,32.6263232,-115.5041475,30,27,105,70,149,
3,17/12/2020,08:57:09,32.6324083,-115.5002072,17,23,100,64,125,
1,26/08/2020,09:57:09,32.6260318,-115.5044283,38,6,103,28,56,
3,31/05/2020,10:57:09,32.6362199,-115.5011928,27,26,101,12,72,
1,05/09/2020,11:57:09,32.6306258,-115.5060325,44,5,100,27,65,
2,12/02/2020,12:57:09,32.6291718,-115.4988026,3,69,100,54,146,
1,02/10/2020,13:57:09,32.6195872,-115.5096708,17,26,101,74,102,
1,15/08/2020,14:57:09,32.6282962,-115.503845,51,7,104,34,69,
2,01/05/2020,15:57:09,32.6363523,-115.498921,32,22,103,61,42,
2,13/01/2020,16:57:09,32.6245035,-115.5001403,5,64,100,78,245,
2,30/11/2020,17:57:09,32.6205010,-115.5075178,18,28,101,91,105,
2,20/04/2020,18:57:09,32.6312264,-115.5049723,25,24,101,89,46,
3,06/04/2020,19:57:09,32.6215903,-115.4998995,25,27,100,50,46,
1,10/09/2020,20:57:09,32.6218770,-115.5014912,38,6,102,44,52,
1,26/03/2020,21:57:09,32.6298271,-115.5086543,26,22,101,73,85,
3,16/10/2020,22:57:09,32.6349924,-115.5002547,10,25,104,21,168,
1,08/11/2020,23:57:09,32.6357240,-115.5053886,11,27,103,28,127,
3,22/02/2020,00:57:09,32.6333458,-115.5024468,10,61,100,176,229,
3,16/12/2020,01:57:09,32.6225112,-115.5037336,10,28,100,29,92,
3,21/04/2020,02:57:09,32.6322402,-115.5103146,30,21,100,81,77,
2,03/11/2020,03:57:09,32.6374630,-115.5096285,18,24,100,42,111,
1,29/11/2020,04:57:09,32.6240239,-115.5007958,13,21,100,60,96,
3,07/11/2020,05:57:09,32.6183644,-115.5006785,10,23,105,75,215,
2,28/11/2020,06:57:09,32.6292344,-115.5055286,17,20,105,55,142,
3,10/07/2020,07:57:09,32.6302810,-115.5046967,42,8,104,27,46,
1,20/12/2020,08:57:09,32.6337228,-115.5067883,18,22,102,21,114,
3,20/02/2020,09:57:09,32.6183017,-115.5092359,2,80,100,57,174,
2,28/04/2020,10:57:09,32.6220225,-115.5085698,25,25,104,38,71,
1,21/10/2020,11:57:09,32.6229151,-115.4996832,13,27,100,96,117,
1,13/04/2020,12:57:09,32.6207139,-115.5019806,29,22,101,63,109,
3,29/07/2020,13:57:09,32.6284001,-115.5082455,54,10,103,35,65,
3,09/09/2020,14:57:09,32.6199815,-115.5001719,48,8,101,51,64,
2,13/08/2020,15:57:09,32.6252153,-115.5034117,53,5,102,54,38,
3,04/07/2020,16:57:09,32.6196858,-115.5032139,53,7,100,36,56,
3,01/05/2020,17:57:09,32.6172176,-115.5017185,25,28,101,40,81,
3,09/01/2020,18:57:09,32.6278659,-115.5090126,0,41,105,52,117,
3,14/05/2020,19:57:09,32.6182910,-115.5037963,31,29,103,61,52,
2,27/12/2020,20:57:09,32.6216852,-115.5061579,15,22,105,25,168,
1,15/12/2020,21:57:09,32.6370183,-115.5044472,18,26,100,54,107,
1,24/12/2020,22:57:09,32.6373190,-115.4991163,14,23,100,112,122,
2,18/04/2020,23:57:09,32.6291508,-115.4992623,27,25,104,65,80,
1,03/10/2020,00:57:09,32.6242020,-115.5012767,19,25,105,99,190,
2,25/05/2020,01:57:09,32.6280663,-115.5043098,26,26,103,97,151,
3,04/09/2020,02:57:09,32.6286785,-115.5011147,37,8,105,34,63,
3,22/01/2020,03:57:09,32.6342970,-115.5005936,3,51,103,82,189,
2,30/09/2020,04:57:09,32.6317878,-115.5059544,40,5,103,49,49,
1,20/05/2020,05:57:09,32.6365430,-115.504079,31,28,100,60,157,
3,29/08/2020,06:57:09,32.6277484,-115.5007569,49,7,100,45,38,
2,05/06/2020,07:57:09,32.6301599,-115.501844,51,10,105,34,66,
2,18/07/2020,08:57:09,32.6242525,-115.5051166,45,10,100,48,63,
3,14/07/2020,09:57:09,32.6193773,-115.504641,54,8,101,35,58,
3,05/03/2020,10:57:09,32.6238838,-115.4997418,32,23,101,24,89,
1,18/06/2020,11:57:09,32.6358096,-115.5025585,44,6,105,35,52,
3,04/12/2020,12:57:09,32.6336233,-115.5102196,16,26,102,49,208,
2,13/10/2020,13:57:09,32.6313494,-115.5048512,20,20,100,103,170,
3,03/02/2020,14:57:09,32.6230753,-115.50476,12,65,105,58,186,
3,07/08/2020,15:57:09,32.6353033,-115.5027824,54,8,101,52,38,
3,16/02/2020,16:57:09,32.6358732,-115.5083896,3,50,104,132,254,
1,04/07/2020,17:57:09,32.6191476,-115.4994905,48,10,105,26,61,
3,27/01/2020,18:57:09,32.6234681,-115.5027308,11,60,102,150,153,
1,25/12/2020,19:57:09,32.6244207,-115.5078799,11,26,105,53,158,
2,30/10/2020,20:57:09,32.6199767,-115.4991035,19,25,101,91,125,
1,22/11/2020,21:57:09,32.6290413,-115.4993345,17,21,103,58,90,
1,07/12/2020,22:57:09,32.6311668,-115.506654,20,28,105,27,182,
3,16/12/2020,23:57:09,32.6358160,-115.5011583,19,20,102,17,133,
2,01/07/2020,00:57:09,32.6359277,-115.5002974,51,10,104,33,38,
3,03/02/2020,01:57:09,32.6301031,-115.5003108,3,67,102,148,113,
3,29/06/2020,02:57:09,32.6375039,-115.5093217,49,5,102,37,36,
3,05/12/2020,03:57:09,32.6266197,-115.4999639,19,20,105,40,159,
2,01/05/2020,04:57:09,32.6220244,-115.5006831,30,29,104,18,117,
3,08/06/2020,05:57:09,32.6199915,-115.5046089,37,6,102,42,60,
2,30/06/2020,06:57:09,32.6218587,-115.5078999,38,9,103,25,38,
1,16/02/2020,07:57:09,32.6226574,-115.5053056,12,41,105,155,208,
3,05/10/2020,08:57:09,32.6227314,-115.5084625,11,28,105,74,109,
1,15/11/2020,09:57:09,32.6305599,-115.4992177,17,25,105,23,186,
3,06/10/2020,10:57:09,32.6328088,-115.5065991,11,27,102,94,187,
1,18/06/2020,11:57:09,32.6288441,-115.505104,51,9,100,29,64,
2,30/07/2020,12:57:09,32.6356183,-115.5024119,42,6,102,49,40,
1,04/01/2020,13:57:09,32.6359544,-115.5006064,10,48,100,130,151,
1,03/02/2020,14:57:09,32.6363497,-115.5039599,4,44,101,22,143,
2,06/05/2020,15:57:09,32.6217844,-115.5027647,28,29,105,63,99,
1,19/03/2020,16:57:09,32.6350702,-115.5055791,32,24,102,13,85,
1,03/03/2020,17:57:09,32.6353483,-115.5076301,28,27,101,30,66,
2,26/06/2020,18:57:09,32.6351884,-115.5062231,43,6,102,45,58,
3,29/02/2020,19:57:09,32.6217084,-115.4988706,8,73,100,151,118,
1,10/09/2020,20:57:09,32.6301367,-115.5049996,50,9,103,42,55,
3,30/12/2020,21:57:09,32.6188907,-115.5072818,12,22,104,16,101,
1,02/03/2020,22:57:09,32.6318221,-115.506574,29,29,101,19,130,
3,28/09/2020,23:57:09,32.6194292,-115.500005,47,6,105,30,69,
3,17/04/2020,00:57:09,32.6327386,-115.5027587,30,29,101,38,132,
3,01/05/2020,01:57:09,32.6321925,-115.5044478,31,28,100,83,70,
3,24/07/2020,02:57:09,32.6380462,-115.5047444,54,9,100,30,59,
2,14/07/2020,03:57:09,32.6313443,-115.5004879,47,9,105,45,54,
3,16/02/2020,04:57:09,32.6330266,-115.5077161,11,50,101,147,133,
2,07/03/2020,05:57:09,32.6252905,-115.5089043,29,21,102,98,93,
2,24/08/2020,06:57:09,32.6201847,-115.5095639,49,5,105,43,43,
2,25/05/2020,07:57:09,32.6217463,-115.4992423,27,20,101,67,117,
3,11/01/2020,08:57:09,32.6296417,-115.5012311,8,57,104,31,267,
3,21/10/2020,09:57:09,32.6262308,-115.5084464,12,23,105,56,209,
2,02/03/2020,10:57:09,32.6239058,-115.50993,26,21,104,50,135,
3,01/07/2020,11:57:09,32.6342393,-115.5006045,49,7,103,45,71,
1,21/07/2020,12:57:09,32.6305644,-115.506322,50,5,105,39,57,
3,05/02/2020,13:57:09,32.6355673,-115.5011634,6,62,101,136,240,
2,03/08/2020,14:57:09,32.6357843,-115.5056171,48,5,102,41,43,
2,16/06/2020,15:57:09,32.6174896,-115.5002913,46,6,104,32,68,
1,27/01/2020,16:57:09,32.6361254,-115.5077197,10,79,103,159,218,
1,05/10/2020,17:57:09,32.6191828,-115.5019351,20,26,102,98,108,
3,25/03/2020,18:57:09,32.6235678,-115.5040516,26,22,105,77,92,
2,27/11/2020,19:57:09,32.6208823,-115.5018495,11,22,103,92,219,
1,28/08/2020,20:57:09,32.6317911,-115.5049274,36,5,100,34,67,
2,27/05/2020,21:57:09,32.6298915,-115.5084149,26,28,105,15,127,
2,03/06/2020,22:57:09,32.6357241,-115.5028574,50,10,104,45,62,
3,09/03/2020,23:57:09,32.6290612,-115.5096671,25,20,105,21,102,
3,06/06/2020,00:57:09,32.6345808,-115.5017402,38,5,100,39,69,
1,07/11/2020,01:57:09,32.6215159,-115.5017513,20,26,104,58,100,
3,07/04/2020,02:57:09,32.6368227,-115.50033,32,23,105,17,97,
1,26/01/2020,03:57:09,32.6256922,-115.501231,12,69,100,154,159,
2,07/11/2020,04:57:09,32.6341044,-115.5047865,15,22,104,87,128,
2,20/05/2020,05:57:09,32.6332062,-115.507336,31,25,104,65,143,
2,23/10/2020,06:57:09,32.6285773,-115.5096972,10,27,100,44,183,
2,09/05/2020,07:57:09,32.6220124,-115.5043674,30,29,100,9,42,
2,25/04/2020,08:57:09,32.6209867,-115.5035512,25,24,105,96,44,
3,20/11/2020,09:57:09,32.6226925,-115.5033552,17,25,101,71,118,
1,05/06/2020,10:57:09,32.6343470,-115.4989169,45,9,104,55,61,
3,17/02/2020,11:57:09,32.6326417,-115.5059071,8,52,104,85,177,
1,09/05/2020,12:57:09,32.6190581,-115.5051056,31,25,105,58,51,
1,30/12/2020,13:57:09,32.6189028,-115.5006592,14,24,105,25,165,
3,24/07/2020,14:57:09,32.6186382,-115.4988723,47,10,104,53,43,
1,11/03/2020,15:57:09,32.6219724,-115.5089212,27,26,100,25,97,
2,21/03/2020,16:57:09,32.6173062,-115.5103846,31,20,103,79,91,
1,27/10/2020,17:57:09,32.6219142,-115.4994924,10,28,100,19,144,
3,13/07/2020,18:57:09,32.6307317,-115.5039218,55,9,104,42,35,
1,10/07/2020,19:57:09,32.6217568,-115.5081177,42,5,103,45,47,
1,10/10/2020,20:57:09,32.6377339,-115.5048866,16,23,100,100,216,
2,18/05/2020,21:57:09,32.6296009,-115.5063485,25,22,100,53,82,
3,29/09/2020,22:57:09,32.6372965,-115.5005545,47,7,102,46,66,
3,19/09/2020,23:57:09,32.6297632,-115.5013566,55,6,103,51,46,
3,16/06/2020,00:57:09,32.6208218,-115.5027737,41,7,105,25,48,
3,26/07/2020,01:57:09,32.6383935,-115.5007482,51,8,100,46,44,
1,16/02/2020,02:57:09,32.6284560,-115.5034973,8,54,103,113,212,
2,10/09/2020,03:57:09,32.6182873,-115.5026384,40,9,103,47,52,
3,08/09/2020,04:57:09,32.6217203,-115.5073172,48,8,105,40,60,
3,25/02/2020,05:57:09,32.6286803,-115.5092401,0,40,105,70,220,
1,02/03/2020,06:57:09,32.6170990,-115.503552,29,28,103,64,75,
3,28/09/2020,07:57:09,32.6215818,-115.5047567,51,6,104,38,45,
3,28/09/2020,08:57:09,32.6314838,-115.5098491,48,10,101,34,44,
2,11/01/2020,09:57:09,32.6231013,-115.5062427,3,60,103,75,213,
2,31/08/2020,10:57:09,32.6339086,-115.5050562,39,8,101,47,75,
1,14/02/2020,11:57:09,32.6278399,-115.4999509,6,48,102,56,264,
2,25/11/2020,12:57:09,32.6308606,-115.5040244,16,28,104,24,152,
2,17/03/2020,13:57:09,32.6203663,-115.5057915,26,24,101,81,103,
1,19/10/2020,14:57:09,32.6377823,-115.5005951,18,22,105,25,124,
1,05/12/2020,15:57:09,32.6284347,-115.5004187,16,22,102,26,128,
1,03/01/2020,16:57:09,32.6366530,-115.508274,10,52,101,46,122,
3,02/03/2020,17:57:09,32.6171484,-115.5092048,32,29,102,51,89,
1,16/02/2020,18:57:09,32.6230448,-115.4994634,12,67,101,123,133,
2,10/01/2020,19:57:09,32.6250268,-115.5022165,3,45,100,114,142,
3,17/12/2020,20:57:09,32.6182097,-115.5075859,14,28,103,105,100,
1,09/06/2020,21:57:09,32.6242833,-115.4993828,46,7,104,26,44,
1,23/08/2020,22:57:09,32.6300987,-115.5074398,38,9,105,35,69,
3,22/04/2020,23:57:09,32.6245875,-115.5067343,26,30,102,79,42,
2,30/10/2020,00:57:09,32.6302369,-115.5015514,12,27,103,110,109,
3,07/04/2020,01:57:09,32.6344658,-115.500547,25,27,100,84,48,
3,25/11/2020,02:57:09,32.6378499,-115.5044729,17,21,105,100,161,
3,09/06/2020,03:57:09,32.6255644,-115.5079759,54,9,101,48,49,
2,23/01/2020,04:57:09,32.6359807,-115.4990291,0,53,101,89,118,
3,07/02/2020,05:57:09,32.6271234,-115.5064769,10,51,104,24,167,
1,27/08/2020,06:57:09,32.6174692,-115.5085326,42,10,102,32,56,
3,16/10/2020,07:57:09,32.6282639,-115.5001604,19,28,105,47,198,
1,06/12/2020,08:57:09,32.6318209,-115.5079832,11,20,105,39,138,
1,15/01/2020,09:57:09,32.6183812,-115.5064274,1,51,101,44,110,
3,05/09/2020,10:57:09,32.6233042,-115.504595,50,6,100,39,51,
1,29/11/2020,11:57:09,32.6275463,-115.508751,20,27,104,83,191,
3,06/04/2020,12:57:09,32.6383719,-115.5005629,32,25,102,87,88,
2,23/11/2020,13:57:09,32.6217548,-115.4989075,15,24,105,42,218,
3,02/03/2020,14:57:09,32.6297125,-115.4995855,26,23,101,64,154,
3,29/01/2020,15:57:09,32.6214262,-115.5033029,11,59,100,38,169,
2,21/05/2020,16:57:09,32.6200172,-115.5090368,29,24,100,73,73,
3,11/04/2020,17:57:09,32.6214819,-115.5103484,27,22,103,13,91,
2,29/01/2020,18:57:09,32.6227363,-115.5091963,12,40,101,48,195,
1,29/04/2020,19:57:09,32.6382868,-115.5087078,31,25,103,26,101,
1,27/11/2020,20:57:09,32.6281414,-115.5061675,20,27,104,101,90,
3,20/03/2020,21:57:09,32.6222772,-115.5101468,29,27,104,25,127,
3,04/07/2020,22:57:09,32.6365632,-115.5052816,47,8,105,35,39,
1,27/02/2020,23:57:09,32.6303823,-115.5094046,6,44,102,113,226,
3,31/01/2020,00:57:09,32.6189303,-115.5081596,2,47,105,159,182,
3,04/06/2020,01:57:09,32.6362467,-115.5067994,48,8,105,49,55,
3,26/10/2020,02:57:09,32.6175606,-115.5095829,18,21,103,81,119,
1,05/03/2020,03:57:09,32.6229239,-115.5020846,29,29,101,99,51,
1,04/08/2020,04:57:09,32.6273995,-115.505363,38,5,104,25,39,
2,19/08/2020,05:57:09,32.6243173,-115.4993055,51,9,102,43,39,
2,04/04/2020,06:57:09,32.6363426,-115.5005105,25,29,105,45,118,
2,26/12/2020,07:57:09,32.6330402,-115.50372,20,25,104,62,121,
2,26/11/2020,08:57:09,32.6191983,-115.509533,12,28,105,42,94,
2,17/02/2020,09:57:09,32.6284422,-115.5066435,11,79,103,27,229,
1,18/09/2020,10:57:09,32.6197882,-115.5040988,41,8,102,54,66,
3,05/11/2020,11:57:09,32.6274300,-115.5034208,14,25,101,72,170,
3,29/03/2020,12:57:09,32.6187909,-115.5015794,26,29,104,82,123,
3,13/10/2020,13:57:09,32.6289043,-115.505221,20,20,104,65,130,
3,17/10/2020,14:57:09,32.6178040,-115.5007461,16,25,102,112,188,
2,29/11/2020,15:57:09,32.6182175,-115.5063944,20,26,103,94,187,
1,29/09/2020,16:57:09,32.6304449,-115.5002684,54,6,102,39,68,
2,16/05/2020,17:57:09,32.6247370,-115.5050207,27,27,103,36,151,
1,08/07/2020,18:57:09,32.6194433,-115.5053335,41,6,105,35,56,
1,23/12/2020,19:57:09,32.6179681,-115.5042967,14,26,102,68,139,
1,02/03/2020,20:57:09,32.6346644,-115.5029772,30,26,102,17,91,
3,25/08/2020,21:57:09,32.6178216,-115.4995099,36,9,104,47,62,
1,21/09/2020,22:57:09,32.6384658,-115.5002046,46,7,103,30,67,
2,19/12/2020,23:57:09,32.6225829,-115.5025198,20,22,105,41,138,
1,11/07/2020,00:57:09,32.6241268,-115.5073739,35,6,105,32,63,
3,06/11/2020,01:57:09,32.6347262,-115.5056007,12,22,103,47,118,
2,28/03/2020,02:57:09,32.6324898,-115.5007732,32,21,100,72,95,
2,26/07/2020,03:57:09,32.6381099,-115.5062364,37,9,102,53,55,
1,26/06/2020,04:57:09,32.6334215,-115.5026898,55,7,103,32,75,
3,23/09/2020,05:57:09,32.6343119,-115.5065068,48,9,103,31,53,
2,01/06/2020,06:57:09,32.6174755,-115.5002787,41,7,100,27,56,
3,20/06/2020,07:57:09,32.6366543,-115.5029435,48,7,104,49,41,
2,15/11/2020,08:57:09,32.6181188,-115.5061824,14,25,102,65,201,
2,26/11/2020,09:57:09,32.6288441,-115.4999769,18,26,102,33,190,
3,23/08/2020,10:57:09,32.6189050,-115.5013182,36,10,103,34,52,
2,26/09/2020,11:57:09,32.6171223,-115.5016519,35,8,103,50,43,
1,16/09/2020,12:57:09,32.6283024,-115.5015789,40,7,100,54,65,
1,10/04/2020,13:57:09,32.6323335,-115.5043641,26,23,102,70,121,
2,05/04/2020,14:57:09,32.6208547,-115.5034495,25,29,105,68,43,
1,03/03/2020,15:57:09,32.6365915,-115.5024168,30,22,101,59,44,
1,18/06/2020,16:57:09,32.6176911,-115.5072089,53,5,102,28,50,
1,21/08/2020,17:57:09,32.6380871,-115.5014507,45,9,104,26,49,
3,30/04/2020,18:57:09,32.6308866,-115.4990119,30,30,104,71,57,
3,12/02/2020,19:57:09,32.6284636,-115.5027852,4,73,103,35,142,
2,22/08/2020,20:57:09,32.6174960,-115.5025816,52,10,105,29,60,
1,17/02/2020,21:57:09,32.6346823,-115.4991271,10,49,105,51,201,
1,08/07/2020,22:57:09,32.6336038,-115.5019963,39,10,101,41,68,
1,28/12/2020,23:57:09,32.6236294,-115.5077999,16,25,101,72,98,
3,04/10/2020,00:57:09,32.6314360,-115.4999217,13,28,105,94,112,
1,20/12/2020,01:57:09,32.6348958,-115.5015192,11,27,105,77,184,
3,29/11/2020,02:57:09,32.6343771,-115.5034008,13,23,103,53,160,
1,27/09/2020,03:57:09,32.6239252,-115.5010434,50,9,104,38,37,
2,03/12/2020,04:57:09,32.6360357,-115.5036594,10,28,104,104,159,
2,12/03/2020,05:57:09,32.6228230,-115.5075136,27,24,103,59,116,
1,14/10/2020,06:57:09,32.6175001,-115.5058895,18,22,102,75,199,
2,21/02/2020,07:57:09,32.6334075,-115.509833,4,56,100,121,182,
1,29/04/2020,08:57:09,32.6251908,-115.501322,30,28,102,72,109,
3,12/05/2020,09:57:09,32.6198244,-115.5035429,30,25,101,11,133,
3,26/08/2020,10:57:09,32.6290170,-115.4987642,55,9,101,47,75,
3,13/10/2020,11:57:09,32.6188340,-115.5098148,19,23,100,76,145,
3,28/02/2020,12:57:09,32.6254452,-115.5085491,12,73,102,92,217,
2,19/06/2020,13:57:09,32.6382062,-115.509001,35,5,104,27,54,
1,08/03/2020,14:57:09,32.6339155,-115.5070445,32,30,104,58,128,
2,23/01/2020,15:57:09,32.6225163,-115.5037766,12,61,103,107,172,
3,08/06/2020,16:57:09,32.6223776,-115.5022083,53,8,103,26,38,
2,02/10/2020,17:57:09,32.6178952,-115.5025669,14,25,100,43,185,
2,07/01/2020,18:57:09,32.6322051,-115.5042824,6,49,103,101,185,
2,19/06/2020,19:57:09,32.6273481,-115.5073691,36,6,103,31,74,
3,01/03/2020,20:57:09,32.6268219,-115.4992073,27,27,104,33,44,
1,13/09/2020,21:57:09,32.6266930,-115.5030944,43,6,101,30,45,
2,29/08/2020,22:57:09,32.6339571,-115.5090511,38,9,103,34,42,
3,28/09/2020,23:57:09,32.6191986,-115.5027905,49,6,104,49,56,
3,13/04/2020,00:57:09,32.6382061,-115.5073503,25,22,104,78,139,
1,16/09/2020,01:57:09,32.6308579,-115.505373,52,5,103,48,54,
1,03/10/2020,02:57:09,32.6325663,-115.5007257,18,21,103,66,176,
2,22/02/2020,03:57:09,32.6348182,-115.5001029,1,79,103,38,180,
3,03/02/2020,04:57:09,32.6285286,-115.5031192,6,67,103,105,108,
1,27/04/2020,05:57:09,32.6201870,-115.5087763,25,23,104,11,134,
1,17/04/2020,06:57:09,32.6318951,-115.5017462,25,27,105,99,112,
2,17/08/2020,07:57:09,32.6170829,-115.5077638,52,5,103,47,73,
2,21/12/2020,08:57:09,32.6369674,-115.508798,15,21,104,19,114,
2,14/08/2020,09:57:09,32.6265428,-115.5092754,42,9,103,50,46,
2,05/08/2020,10:57:09,32.6284029,-115.5071879,38,8,105,53,59,
3,11/01/2020,11:57:09,32.6350860,-115.5022144,12,79,103,59,259,
1,23/07/2020,12:57:09,32.6176046,-115.5063371,36,9,105,48,46,
3,19/09/2020,13:57:09,32.6365421,-115.5005842,41,8,105,49,71,
1,12/01/2020,14:57:09,32.6350022,-115.5057101,3,54,103,50,192,
3,16/11/2020,15:57:09,32.6208276,-115.5078088,20,25,100,99,98,
1,18/10/2020,16:57:09,32.6196218,-115.4989051,13,23,104,70,111,
2,17/11/2020,17:57:09,32.6229788,-115.5005016,19,24,102,95,118,
3,05/02/2020,18:57:09,32.6238399,-115.5072449,12,69,102,60,140,
3,19/12/2020,19:57:09,32.6283749,-115.5001414,19,23,101,66,103,
2,08/05/2020,20:57:09,32.6215687,-115.4997101,28,20,100,30,136,
3,12/06/2020,21:57:09,32.6231435,-115.5063248,54,6,102,47,45,
2,07/05/2020,22:57:09,32.6235700,-115.5005228,26,24,105,95,76,
1,30/03/2020,23:57:09,32.6314254,-115.5025778,32,30,103,99,89,
2,29/02/2020,00:57:09,32.6210510,-115.5037502,8,74,101,86,238,
2,20/05/2020,01:57:09,32.6339460,-115.5067797,28,26,103,11,106,
2,16/08/2020,02:57:09,32.6203027,-115.5102165,47,5,102,32,57,
2,07/02/2020,03:57:09,32.6329175,-115.5065552,0,47,105,143,119,
3,28/02/2020,04:57:09,32.6317824,-115.5088339,4,48,102,55,147,
1,26/02/2020,05:57:09,32.6289420,-115.5038896,2,72,103,145,150,
2,22/05/2020,06:57:09,32.6184530,-115.5038187,32,27,103,57,105,
2,14/05/2020,07:57:09,32.6260579,-115.5103735,28,30,101,47,148,
1,29/12/2020,08:57:09,32.6370865,-115.5007847,14,20,102,85,197,
1,07/02/2020,09:57:09,32.6273348,-115.5026126,2,44,104,172,266,
2,12/05/2020,10:57:09,32.6365425,-115.5027824,32,21,104,68,109,
2,04/11/2020,11:57:09,32.6249396,-115.5044905,10,28,104,57,109,
1,09/12/2020,12:57:09,32.6340301,-115.5085472,15,28,100,88,200,
3,14/11/2020,13:57:09,32.6280841,-115.5052403,19,26,103,21,94,
2,07/02/2020,14:57:09,32.6270812,-115.5010027,3,72,104,118,143,
2,01/05/2020,15:57:09,32.6258436,-115.5078813,32,21,102,75,151,
3,10/07/2020,16:57:09,32.6179872,-115.5101581,40,10,100,40,41,
1,07/04/2020,17:57:09,32.6294655,-115.5087726,26,29,102,56,98,
3,23/03/2020,18:57:09,32.6238920,-115.4992456,28,27,104,35,97,
1,09/09/2020,19:57:09,32.6311455,-115.5046988,51,8,102,25,70,
2,23/01/2020,20:57:09,32.6291986,-115.5049486,10,45,102,31,157,
3,28/11/2020,21:57:09,32.6351688,-115.502346,20,26,104,92,142,
2,06/04/2020,22:57:09,32.6192997,-115.5018915,31,26,100,26,46,
2,02/07/2020,23:57:09,32.6347540,-115.5048264,50,7,105,29,49,
1,18/11/2020,00:57:09,32.6302266,-115.5065023,19,22,101,106,138,
1,21/09/2020,01:57:09,32.6357626,-115.4987458,54,10,104,28,54,
2,09/07/2020,02:57:09,32.6263971,-115.5082711,47,8,105,38,63,
3,02/10/2020,03:57:09,32.6197920,-115.5019779,10,22,104,67,181,
2,12/05/2020,04:57:09,32.6255691,-115.5051817,28,24,100,27,100,
1,29/04/2020,05:57:09,32.6321949,-115.5055123,27,21,100,88,82,
1,16/09/2020,06:57:09,32.6350256,-115.5031744,45,5,105,27,47,
2,19/05/2020,07:57:09,32.6376947,-115.5054614,26,23,102,92,138,
3,03/05/2020,08:57:09,32.6269741,-115.5021339,31,22,103,44,77,
3,09/09/2020,09:57:09,32.6383055,-115.507943,52,10,100,25,52,
3,25/04/2020,10:57:09,32.6191150,-115.5072025,28,23,105,90,48,
2,01/09/2020,11:57:09,32.6171371,-115.5101977,54,9,105,45,43,
3,26/03/2020,12:57:09,32.6346830,-115.50692,32,25,102,90,53,
3,03/08/2020,13:57:09,32.6295844,-115.4991212,36,10,105,54,69,
3,02/06/2020,14:57:09,32.6364290,-115.5046431,46,9,102,48,45,
2,01/12/2020,15:57:09,32.6244553,-115.5054657,18,24,103,16,103,
2,29/07/2020,16:57:09,32.6233971,-115.505907,52,10,100,46,36,
1,03/07/2020,17:57:09,32.6245083,-115.5056996,53,6,102,42,67,
2,01/06/2020,18:57:09,32.6329697,-115.50074,37,7,103,38,73,
2,28/10/2020,19:57:09,32.6191716,-115.5091212,20,28,105,25,108,
1,14/12/2020,20:57:09,32.6177938,-115.5025379,13,23,101,40,122,
3,29/08/2020,21:57:09,32.6196698,-115.5080015,50,6,102,40,53,
3,28/08/2020,22:57:09,32.6224114,-115.5043178,51,10,104,51,38,
1,22/09/2020,23:57:09,32.6196744,-115.5063079,50,5,100,31,62,
3,01/04/2020,00:57:09,32.6225083,-115.5058816,31,26,104,16,90,
2,31/01/2020,01:57:09,32.6375801,-115.5070365,2,80,100,163,270,
1,03/09/2020,02:57:09,32.6303751,-115.5039625,43,10,100,53,74,
3,24/04/2020,03:57:09,32.6240718,-115.4992753,32,21,100,62,65,
2,19/01/2020,04:57:09,32.6302061,-115.49968,12,54,100,139,195,
1,27/03/2020,05:57:09,32.6235247,-115.5099706,31,20,104,86,144,
1,18/02/2020,06:57:09,32.6286679,-115.4999033,11,52,102,54,189,
3,24/01/2020,07:57:09,32.6337802,-115.5044352,2,53,105,33,119,
1,23/01/2020,08:57:09,32.6212615,-115.5072414,0,78,103,74,134,
1,08/01/2020,09:57:09,32.6205946,-115.5016265,10,78,102,174,133,
2,24/10/2020,10:57:09,32.6220105,-115.509366,13,26,105,38,198,
1,14/01/2020,11:57:09,32.6328416,-115.5064124,4,52,100,63,122,
3,16/05/2020,12:57:09,32.6317191,-115.499359,29,30,103,62,143,
3,10/02/2020,13:57:09,32.6281873,-115.5090304,11,58,104,132,213,
3,19/01/2020,14:57:09,32.6345848,-115.5043917,3,62,104,91,273,
1,22/07/2020,15:57:09,32.6331939,-115.506891,49,7,105,37,52,
